passer_player_name,receiver_player_name,pass_location,passResult,pass_count,C,I,IN,total_passes,C %,I %,S %,IN %,R %,left %,middle %,right %,C left %,C middle %,C right %,I left %,I middle %,I right %,S left %,S middle %,S right %,IN left %,IN middle %,IN right %,R left %,R middle %,R right %
A.Rodgers,Am.Rodgers,middle,I,1,4,3,1,8,50.0,37.5,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,Am.Rodgers,middle,IN,1,4,3,1,8,50.0,37.5,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0
A.Rodgers,Am.Rodgers,right,C,1,4,3,1,8,50.0,37.5,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,Am.Rodgers,right,I,1,4,3,1,8,50.0,37.5,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,C.Watson,left,C,2,9,4,0,13,69.23,30.77,0.0,0.0,0.0,15.38,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,C.Watson,left,I,1,9,4,0,13,69.23,30.77,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,C.Watson,middle,C,5,9,4,0,13,69.23,30.77,0.0,0.0,0.0,0.0,38.46,0.0,0.0,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,C.Watson,right,C,2,9,4,0,13,69.23,30.77,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,C.Watson,right,I,3,9,4,0,13,69.23,30.77,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,D.Bakhtiari,left,IN,1,0,0,1,1,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,J.Deguara,left,C,4,9,1,0,10,90.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,J.Deguara,left,I,1,9,1,0,10,90.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,J.Deguara,middle,C,1,9,1,0,10,90.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,J.Deguara,right,C,4,9,1,0,10,90.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,J.Winfree,right,I,3,0,3,0,3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,M.Lewis,left,C,1,2,0,0,2,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,M.Lewis,right,C,1,2,0,0,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Cobb,left,C,8,17,7,1,25,68.0,28.0,0.0,4.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Cobb,left,I,4,17,7,1,25,68.0,28.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Cobb,left,IN,1,17,7,1,25,68.0,28.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Cobb,middle,C,5,17,7,1,25,68.0,28.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Cobb,middle,I,1,17,7,1,25,68.0,28.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Cobb,right,C,4,17,7,1,25,68.0,28.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Cobb,right,I,2,17,7,1,25,68.0,28.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Doubs,left,C,10,28,18,0,46,60.87,39.13,0.0,0.0,0.0,21.74,0.0,0.0,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Doubs,left,I,5,28,18,0,46,60.87,39.13,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Doubs,middle,C,2,28,18,0,46,60.87,39.13,0.0,0.0,0.0,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Doubs,middle,I,5,28,18,0,46,60.87,39.13,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Doubs,right,C,16,28,18,0,46,60.87,39.13,0.0,0.0,0.0,0.0,0.0,34.78,0.0,0.0,34.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Doubs,right,I,8,28,18,0,46,60.87,39.13,0.0,0.0,0.0,0.0,0.0,17.39,0.0,0.0,0.0,0.0,0.0,17.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Tonyan,left,C,4,37,5,2,44,84.09,11.36,0.0,4.55,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Tonyan,middle,C,15,37,5,2,44,84.09,11.36,0.0,4.55,0.0,0.0,34.09,0.0,0.0,34.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Tonyan,middle,I,5,37,5,2,44,84.09,11.36,0.0,4.55,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,R.Tonyan,middle,IN,2,37,5,2,44,84.09,11.36,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0
A.Rodgers,R.Tonyan,right,C,18,37,5,2,44,84.09,11.36,0.0,4.55,0.0,0.0,0.0,40.91,0.0,0.0,40.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Toure,left,I,1,3,5,0,8,37.5,62.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Toure,middle,C,2,3,5,0,8,37.5,62.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Toure,middle,I,2,3,5,0,8,37.5,62.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Toure,right,C,1,3,5,0,8,37.5,62.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Toure,right,I,2,3,5,0,8,37.5,62.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Watkins,left,C,4,10,7,0,17,58.82,41.18,0.0,0.0,0.0,23.53,0.0,0.0,23.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Watkins,left,I,3,10,7,0,17,58.82,41.18,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Watkins,middle,C,4,10,7,0,17,58.82,41.18,0.0,0.0,0.0,0.0,23.53,0.0,0.0,23.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Watkins,middle,I,2,10,7,0,17,58.82,41.18,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Watkins,right,C,2,10,7,0,17,58.82,41.18,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,S.Watkins,right,I,2,10,7,0,17,58.82,41.18,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,T.Davis,left,C,1,4,2,0,6,66.67,33.33,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,T.Davis,left,I,1,4,2,0,6,66.67,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,T.Davis,middle,C,1,4,2,0,6,66.67,33.33,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,T.Davis,right,C,2,4,2,0,6,66.67,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.Rodgers,T.Davis,right,I,1,4,2,0,6,66.67,33.33,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Love,A.Dillon,left,C,1,2,0,0,2,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Love,A.Dillon,middle,C,1,2,0,0,2,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Love,A.Lazard,middle,I,1,0,1,0,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Love,C.Watson,right,C,1,1,0,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Love,J.Deguara,middle,C,2,2,0,0,2,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Love,R.Tonyan,middle,C,1,1,0,0,1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
