displayName,routeRan,route_count,route %,C,I,IN,R,S,total_passes,C %,I %,IN %,R %,S %
Ezekiel Elliott,SLANT,2,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezekiel Elliott,WHEEL,1,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Ferguson,CORNER,5,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Ferguson,CROSS,2,3.39,1.0,0.0,0.0,0.0,0.0,12.0,8.33,0.0,0.0,0.0,0.0
Jake Ferguson,FLAT,11,18.64,4.0,2.0,0.0,0.0,0.0,12.0,33.33,16.67,0.0,0.0,0.0
Jake Ferguson,GO,8,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Ferguson,HITCH,14,23.73,3.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0
Jake Ferguson,IN,3,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Ferguson,OUT,7,11.86,1.0,0.0,0.0,0.0,0.0,12.0,8.33,0.0,0.0,0.0,0.0
Jake Ferguson,POST,1,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Ferguson,SCREEN,1,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Ferguson,SLANT,7,11.86,0.0,1.0,0.0,0.0,0.0,12.0,0.0,8.33,0.0,0.0,0.0
Jalen Tolbert,CORNER,2,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Tolbert,GO,7,25.93,0.0,1.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0
Jalen Tolbert,HITCH,8,29.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Tolbert,IN,4,14.81,1.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0
Jalen Tolbert,OUT,2,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Tolbert,POST,2,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Tolbert,SLANT,2,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kavontae Turpin,CROSS,3,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0
Kavontae Turpin,GO,3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kavontae Turpin,IN,1,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kavontae Turpin,POST,5,41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malik Davis,FLAT,3,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malik Davis,WHEEL,1,25.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
Michael Gallup,CORNER,5,4.39,0.0,1.0,0.0,0.0,0.0,23.0,0.0,4.35,0.0,0.0,0.0
Michael Gallup,CROSS,8,7.02,0.0,1.0,0.0,0.0,0.0,23.0,0.0,4.35,0.0,0.0,0.0
Michael Gallup,FLAT,1,0.88,1.0,0.0,0.0,0.0,0.0,23.0,4.35,0.0,0.0,0.0,0.0
Michael Gallup,GO,41,35.96,1.0,2.0,0.0,0.0,0.0,23.0,4.35,8.7,0.0,0.0,0.0
Michael Gallup,HITCH,17,14.91,4.0,2.0,1.0,0.0,0.0,23.0,17.39,8.7,4.35,0.0,0.0
Michael Gallup,IN,8,7.02,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,4.35,0.0,0.0
Michael Gallup,OUT,9,7.89,0.0,1.0,0.0,0.0,0.0,23.0,0.0,4.35,0.0,0.0,0.0
Michael Gallup,POST,11,9.65,1.0,1.0,0.0,0.0,0.0,23.0,4.35,4.35,0.0,0.0,0.0
Michael Gallup,SCREEN,5,4.39,2.0,0.0,0.0,0.0,0.0,23.0,8.7,0.0,0.0,0.0,0.0
Michael Gallup,SLANT,9,7.89,3.0,1.0,0.0,0.0,0.0,23.0,13.04,4.35,0.0,0.0,0.0
Noah Brown,CORNER,9,4.92,0.0,1.0,0.0,0.0,0.0,38.0,0.0,2.63,0.0,0.0,0.0
Noah Brown,CROSS,20,10.93,4.0,3.0,0.0,0.0,0.0,38.0,10.53,7.89,0.0,0.0,0.0
Noah Brown,FLAT,9,4.92,1.0,0.0,0.0,0.0,0.0,38.0,2.63,0.0,0.0,0.0,0.0
Noah Brown,GO,43,23.5,1.0,4.0,0.0,0.0,0.0,38.0,2.63,10.53,0.0,0.0,0.0
Noah Brown,HITCH,38,20.77,6.0,5.0,1.0,0.0,0.0,38.0,15.79,13.16,2.63,0.0,0.0
Noah Brown,IN,20,10.93,5.0,0.0,0.0,0.0,0.0,38.0,13.16,0.0,0.0,0.0,0.0
Noah Brown,OUT,12,6.56,2.0,0.0,0.0,0.0,0.0,38.0,5.26,0.0,0.0,0.0,0.0
Noah Brown,POST,16,8.74,4.0,0.0,0.0,0.0,0.0,38.0,10.53,0.0,0.0,0.0,0.0
Noah Brown,SCREEN,3,1.64,1.0,0.0,0.0,0.0,0.0,38.0,2.63,0.0,0.0,0.0,0.0
Noah Brown,SLANT,13,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Hendershot,CORNER,4,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Hendershot,CROSS,8,11.94,2.0,0.0,0.0,0.0,0.0,12.0,16.67,0.0,0.0,0.0,0.0
Peyton Hendershot,FLAT,11,16.42,3.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0
Peyton Hendershot,GO,12,17.91,1.0,0.0,0.0,0.0,0.0,12.0,8.33,0.0,0.0,0.0,0.0
Peyton Hendershot,HITCH,7,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Hendershot,IN,11,16.42,2.0,2.0,0.0,0.0,0.0,12.0,16.67,16.67,0.0,0.0,0.0
Peyton Hendershot,OUT,3,4.48,0.0,1.0,0.0,0.0,0.0,12.0,0.0,8.33,0.0,0.0,0.0
Peyton Hendershot,SCREEN,2,2.99,1.0,0.0,0.0,0.0,0.0,12.0,8.33,0.0,0.0,0.0,0.0
Peyton Hendershot,SLANT,9,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean McKeon,CORNER,1,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean McKeon,CROSS,1,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean McKeon,FLAT,1,14.29,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
Sean McKeon,HITCH,2,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean McKeon,IN,1,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean McKeon,SLANT,1,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simi Fehoko,CORNER,2,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simi Fehoko,CROSS,1,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simi Fehoko,FLAT,1,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simi Fehoko,GO,5,21.74,0.0,1.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0
Simi Fehoko,HITCH,6,26.09,2.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0
Simi Fehoko,IN,3,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simi Fehoko,POST,2,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simi Fehoko,SCREEN,1,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simi Fehoko,SLANT,2,8.7,1.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0
Tony Pollard,ANGLE,9,10.98,1.0,1.0,0.0,0.0,0.0,19.0,5.26,5.26,0.0,0.0,0.0
Tony Pollard,CROSS,6,7.32,1.0,0.0,0.0,0.0,0.0,19.0,5.26,0.0,0.0,0.0,0.0
Tony Pollard,FLAT,43,52.44,4.0,4.0,0.0,0.0,0.0,19.0,21.05,21.05,0.0,0.0,0.0
Tony Pollard,GO,3,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Pollard,HITCH,2,2.44,1.0,0.0,0.0,0.0,0.0,19.0,5.26,0.0,0.0,0.0,0.0
Tony Pollard,IN,1,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Pollard,OUT,11,13.41,3.0,2.0,0.0,0.0,0.0,19.0,15.79,10.53,0.0,0.0,0.0
Tony Pollard,SCREEN,6,7.32,2.0,0.0,0.0,0.0,0.0,19.0,10.53,0.0,0.0,0.0,0.0
Tony Pollard,SLANT,1,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
