passer_player_name,receiver_player_name,pass_location,passResult,pass_count,C,I,IN,total_passes,C %,I %,S %,IN %,R %,left %,right %,middle %,C left %,C right %,C middle %,I left %,I right %,I middle %,S left %,S right %,S middle %,IN left %,IN right %,IN middle %,R left %,R right %,R middle %
D.Carr,D.Waller,left,C,5,16,6,2,24,66.67,25.0,0.0,8.33,0.0,20.83,0.0,0.0,20.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,D.Waller,left,I,4,16,6,2,24,66.67,25.0,0.0,8.33,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,D.Waller,middle,C,6,16,6,2,24,66.67,25.0,0.0,8.33,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,D.Waller,middle,I,2,16,6,2,24,66.67,25.0,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,D.Waller,middle,IN,2,16,6,2,24,66.67,25.0,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0
D.Carr,D.Waller,right,C,5,16,6,2,24,66.67,25.0,0.0,8.33,0.0,0.0,20.83,0.0,0.0,20.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,F.Moreau,left,C,2,17,8,0,25,68.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,F.Moreau,left,I,1,17,8,0,25,68.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,F.Moreau,middle,C,6,17,8,0,25,68.0,32.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,F.Moreau,middle,I,1,17,8,0,25,68.0,32.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,F.Moreau,right,C,9,17,8,0,25,68.0,32.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,F.Moreau,right,I,6,17,8,0,25,68.0,32.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,H.Renfrow,left,C,7,21,6,2,29,72.41,20.69,0.0,6.9,0.0,24.14,0.0,0.0,24.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,H.Renfrow,left,I,2,21,6,2,29,72.41,20.69,0.0,6.9,0.0,6.9,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,H.Renfrow,left,IN,1,21,6,2,29,72.41,20.69,0.0,6.9,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0
D.Carr,H.Renfrow,middle,C,8,21,6,2,29,72.41,20.69,0.0,6.9,0.0,0.0,0.0,27.59,0.0,0.0,27.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,H.Renfrow,middle,I,2,21,6,2,29,72.41,20.69,0.0,6.9,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,H.Renfrow,middle,IN,1,21,6,2,29,72.41,20.69,0.0,6.9,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0
D.Carr,H.Renfrow,right,C,6,21,6,2,29,72.41,20.69,0.0,6.9,0.0,0.0,20.69,0.0,0.0,20.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,H.Renfrow,right,I,2,21,6,2,29,72.41,20.69,0.0,6.9,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,J.Horsted,left,C,1,2,1,0,3,66.67,33.33,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,J.Horsted,middle,I,1,2,1,0,3,66.67,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,J.Horsted,right,C,1,2,1,0,3,66.67,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,J.Jacobs,left,C,12,24,4,0,28,85.71,14.29,0.0,0.0,0.0,42.86,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,J.Jacobs,left,I,2,24,4,0,28,85.71,14.29,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,J.Jacobs,middle,C,4,24,4,0,28,85.71,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,J.Jacobs,middle,I,2,24,4,0,28,85.71,14.29,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,J.Jacobs,right,C,8,24,4,0,28,85.71,14.29,0.0,0.0,0.0,0.0,28.57,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,J.Johnson,right,C,2,2,0,0,2,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,K.Cole,left,C,1,1,3,0,4,25.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,K.Cole,left,I,1,1,3,0,4,25.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,K.Cole,middle,I,1,1,3,0,4,25.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,K.Cole,right,I,1,1,3,0,4,25.0,75.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,M.Hollins,left,C,8,23,16,0,39,58.97,41.03,0.0,0.0,0.0,20.51,0.0,0.0,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,M.Hollins,left,I,11,23,16,0,39,58.97,41.03,0.0,0.0,0.0,28.21,0.0,0.0,0.0,0.0,0.0,28.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,M.Hollins,middle,C,6,23,16,0,39,58.97,41.03,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,M.Hollins,middle,I,1,23,16,0,39,58.97,41.03,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,M.Hollins,right,C,9,23,16,0,39,58.97,41.03,0.0,0.0,0.0,0.0,23.08,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,M.Hollins,right,I,4,23,16,0,39,58.97,41.03,0.0,0.0,0.0,0.0,10.26,0.0,0.0,0.0,0.0,0.0,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Stidham,A.Abdullah,left,I,1,2,1,0,3,66.67,33.33,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Stidham,A.Abdullah,middle,C,1,2,1,0,3,66.67,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Stidham,A.Abdullah,right,C,1,2,1,0,3,66.67,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Stidham,F.Moreau,right,I,2,0,2,0,2,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Stidham,K.Cole,left,C,2,2,2,0,4,50.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Stidham,K.Cole,left,I,2,2,2,0,4,50.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Stidham,M.Hollins,right,C,4,4,0,0,4,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Hollins,J.Jacobs,left,C,1,1,0,0,1,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
