displayName,routeRan,route_count,route %,C,I,IN,R,S,total_passes,C %,I %,IN %,R %,S %
Davante Adams,HITCH,50,17.73,9.0,5.0,0.0,0.0,0.0,84.0,10.71,5.95,0.0,0.0,0.0
Davante Adams,IN,37,13.12,6.0,4.0,0.0,0.0,0.0,84.0,7.14,4.76,0.0,0.0,0.0
Davante Adams,OUT,34,12.06,9.0,5.0,0.0,0.0,0.0,84.0,10.71,5.95,0.0,0.0,0.0
Davante Adams,POST,19,6.74,4.0,2.0,0.0,0.0,0.0,84.0,4.76,2.38,0.0,0.0,0.0
Davante Adams,SCREEN,9,3.19,3.0,0.0,0.0,0.0,0.0,84.0,3.57,0.0,0.0,0.0,0.0
Davante Adams,SLANT,22,7.8,4.0,3.0,0.0,0.0,0.0,84.0,4.76,3.57,0.0,0.0,0.0
Derek Carr,CROSS,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster Moreau,CORNER,6,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster Moreau,CROSS,7,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster Moreau,FLAT,33,25.78,6.0,3.0,0.0,0.0,0.0,27.0,22.22,11.11,0.0,0.0,0.0
Foster Moreau,GO,17,13.28,1.0,2.0,0.0,0.0,0.0,27.0,3.7,7.41,0.0,0.0,0.0
Foster Moreau,HITCH,23,17.97,2.0,1.0,0.0,0.0,0.0,27.0,7.41,3.7,0.0,0.0,0.0
Foster Moreau,IN,12,9.38,3.0,0.0,0.0,0.0,0.0,27.0,11.11,0.0,0.0,0.0,0.0
Foster Moreau,OUT,16,12.5,1.0,3.0,0.0,0.0,0.0,27.0,3.7,11.11,0.0,0.0,0.0
Foster Moreau,POST,3,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foster Moreau,SCREEN,5,3.91,4.0,1.0,0.0,0.0,0.0,27.0,14.81,3.7,0.0,0.0,0.0
Foster Moreau,SLANT,6,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Renfrow,CORNER,7,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Renfrow,CROSS,19,10.61,6.0,0.0,2.0,0.0,0.0,29.0,20.69,0.0,6.9,0.0,0.0
Hunter Renfrow,FLAT,16,8.94,4.0,0.0,0.0,0.0,0.0,29.0,13.79,0.0,0.0,0.0,0.0
Hunter Renfrow,GO,38,21.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Renfrow,HITCH,34,18.99,5.0,0.0,0.0,0.0,0.0,29.0,17.24,0.0,0.0,0.0,0.0
Hunter Renfrow,IN,16,8.94,1.0,2.0,0.0,0.0,0.0,29.0,3.45,6.9,0.0,0.0,0.0
Hunter Renfrow,OUT,32,17.88,4.0,4.0,0.0,0.0,0.0,29.0,13.79,13.79,0.0,0.0,0.0
Hunter Renfrow,POST,10,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Renfrow,SCREEN,3,1.68,1.0,0.0,0.0,0.0,0.0,29.0,3.45,0.0,0.0,0.0,0.0
Hunter Renfrow,SLANT,4,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob Johnson,ANGLE,2,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob Johnson,CROSS,1,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob Johnson,FLAT,13,46.43,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0
Jakob Johnson,GO,2,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob Johnson,HITCH,2,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob Johnson,IN,1,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob Johnson,OUT,7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Horsted,CORNER,1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Horsted,CROSS,2,9.52,0.0,1.0,0.0,0.0,0.0,3.0,0.0,33.33,0.0,0.0,0.0
Jesper Horsted,FLAT,3,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Horsted,GO,4,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Horsted,HITCH,4,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Horsted,IN,1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Horsted,OUT,4,19.05,2.0,0.0,0.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0
Jesper Horsted,POST,1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Horsted,SLANT,1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Jacobs,ANGLE,42,28.97,5.0,3.0,0.0,0.0,0.0,29.0,17.24,10.34,0.0,0.0,0.0
Josh Jacobs,CROSS,1,0.69,1.0,0.0,0.0,0.0,0.0,29.0,3.45,0.0,0.0,0.0,0.0
Josh Jacobs,FLAT,52,35.86,13.0,1.0,0.0,0.0,0.0,29.0,44.83,3.45,0.0,0.0,0.0
Josh Jacobs,GO,14,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Jacobs,HITCH,7,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Jacobs,IN,1,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Jacobs,OUT,13,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Jacobs,SCREEN,10,6.9,6.0,0.0,0.0,0.0,0.0,29.0,20.69,0.0,0.0,0.0,0.0
Josh Jacobs,SLANT,3,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Jacobs,WHEEL,2,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,CORNER,1,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,CROSS,8,10.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,12.5,0.0,0.0,0.0
Keelan Cole,FLAT,9,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,GO,26,32.5,0.0,4.0,0.0,0.0,0.0,8.0,0.0,50.0,0.0,0.0,0.0
Keelan Cole,HITCH,4,5.0,2.0,0.0,0.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0
Keelan Cole,IN,7,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,OUT,8,10.0,1.0,0.0,0.0,0.0,0.0,8.0,12.5,0.0,0.0,0.0,0.0
Keelan Cole,POST,12,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,SLANT,5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mack Hollins,CORNER,7,2.51,0.0,1.0,0.0,0.0,0.0,43.0,0.0,2.33,0.0,0.0,0.0
Mack Hollins,CROSS,18,6.45,4.0,1.0,0.0,0.0,0.0,43.0,9.3,2.33,0.0,0.0,0.0
Mack Hollins,FLAT,8,2.87,1.0,0.0,0.0,0.0,0.0,43.0,2.33,0.0,0.0,0.0,0.0
Mack Hollins,GO,94,33.69,4.0,8.0,0.0,0.0,0.0,43.0,9.3,18.6,0.0,0.0,0.0
Mack Hollins,HITCH,32,11.47,8.0,1.0,0.0,0.0,0.0,43.0,18.6,2.33,0.0,0.0,0.0
Mack Hollins,IN,69,24.73,5.0,1.0,0.0,0.0,0.0,43.0,11.63,2.33,0.0,0.0,0.0
Mack Hollins,OUT,14,5.02,4.0,2.0,0.0,0.0,0.0,43.0,9.3,4.65,0.0,0.0,0.0
Mack Hollins,POST,22,7.89,0.0,1.0,0.0,0.0,0.0,43.0,0.0,2.33,0.0,0.0,0.0
Mack Hollins,SCREEN,3,1.08,0.0,1.0,0.0,0.0,0.0,43.0,0.0,2.33,0.0,0.0,0.0
Mack Hollins,SLANT,12,4.3,1.0,0.0,0.0,0.0,0.0,43.0,2.33,0.0,0.0,0.0,0.0
Tyron Johnson,GO,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyron Johnson,HITCH,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zamir White,ANGLE,1,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zamir White,FLAT,2,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zamir White,OUT,3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
