passer_player_name,receiver_player_name,pass_location,passResult,pass_count,C,I,IN,total_passes,C %,I %,S %,IN %,R %,left %,right %,middle %,C left %,C right %,C middle %,I left %,I right %,I middle %,S left %,S right %,S middle %,IN left %,IN right %,IN middle %,R left %,R right %,R middle %
J.Burrow,H.Hurst,middle,I,1,36,7,1,44,81.82,15.91,0.0,2.27,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,H.Hurst,right,C,13,36,7,1,44,81.82,15.91,0.0,2.27,0.0,0.0,29.55,0.0,0.0,29.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,H.Hurst,right,I,5,36,7,1,44,81.82,15.91,0.0,2.27,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,H.Hurst,right,IN,1,36,7,1,44,81.82,15.91,0.0,2.27,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0
J.Burrow,J.Chase,left,C,14,42,23,1,66,63.64,34.85,0.0,1.52,0.0,21.21,0.0,0.0,21.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Chase,left,I,11,42,23,1,66,63.64,34.85,0.0,1.52,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Chase,middle,C,8,42,23,1,66,63.64,34.85,0.0,1.52,0.0,0.0,0.0,12.12,0.0,0.0,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Chase,middle,I,6,42,23,1,66,63.64,34.85,0.0,1.52,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Chase,middle,IN,1,42,23,1,66,63.64,34.85,0.0,1.52,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0
J.Burrow,J.Chase,right,C,20,42,23,1,66,63.64,34.85,0.0,1.52,0.0,0.0,30.3,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Chase,right,I,6,42,23,1,66,63.64,34.85,0.0,1.52,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Mixon,left,C,12,36,12,0,48,75.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Mixon,left,I,5,36,12,0,48,75.0,25.0,0.0,0.0,0.0,10.42,0.0,0.0,0.0,0.0,0.0,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Mixon,middle,C,7,36,12,0,48,75.0,25.0,0.0,0.0,0.0,0.0,0.0,14.58,0.0,0.0,14.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Mixon,middle,I,4,36,12,0,48,75.0,25.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Mixon,right,C,17,36,12,0,48,75.0,25.0,0.0,0.0,0.0,0.0,35.42,0.0,0.0,35.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,J.Mixon,right,I,3,36,12,0,48,75.0,25.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,M.Wilcox,middle,C,3,6,0,0,6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,M.Wilcox,right,C,3,6,0,0,6,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,Mi.Thomas,left,I,3,2,7,0,9,22.22,77.78,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,Mi.Thomas,middle,I,3,2,7,0,9,22.22,77.78,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,Mi.Thomas,right,C,2,2,7,0,9,22.22,77.78,0.0,0.0,0.0,0.0,22.22,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,Mi.Thomas,right,I,1,2,7,0,9,22.22,77.78,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,S.Morgan,middle,I,1,0,1,0,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,S.Perine,left,C,8,18,4,0,22,81.82,18.18,0.0,0.0,0.0,36.36,0.0,0.0,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,S.Perine,left,I,1,18,4,0,22,81.82,18.18,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,S.Perine,middle,C,2,18,4,0,22,81.82,18.18,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,S.Perine,right,C,8,18,4,0,22,81.82,18.18,0.0,0.0,0.0,0.0,36.36,0.0,0.0,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,S.Perine,right,I,3,18,4,0,22,81.82,18.18,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Boyd,left,C,14,34,9,3,46,73.91,19.57,0.0,6.52,0.0,30.43,0.0,0.0,30.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Boyd,left,I,4,34,9,3,46,73.91,19.57,0.0,6.52,0.0,8.7,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Boyd,middle,C,5,34,9,3,46,73.91,19.57,0.0,6.52,0.0,0.0,0.0,10.87,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Boyd,middle,I,1,34,9,3,46,73.91,19.57,0.0,6.52,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Boyd,middle,IN,2,34,9,3,46,73.91,19.57,0.0,6.52,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0
J.Burrow,T.Boyd,right,C,15,34,9,3,46,73.91,19.57,0.0,6.52,0.0,0.0,32.61,0.0,0.0,32.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Boyd,right,I,4,34,9,3,46,73.91,19.57,0.0,6.52,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Boyd,right,IN,1,34,9,3,46,73.91,19.57,0.0,6.52,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0
J.Burrow,T.Higgins,left,C,14,40,16,1,57,70.18,28.07,0.0,1.75,0.0,24.56,0.0,0.0,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Higgins,left,I,6,40,16,1,57,70.18,28.07,0.0,1.75,0.0,10.53,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Higgins,left,IN,1,40,16,1,57,70.18,28.07,0.0,1.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Higgins,middle,C,5,40,16,1,57,70.18,28.07,0.0,1.75,0.0,0.0,0.0,8.77,0.0,0.0,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Higgins,middle,I,3,40,16,1,57,70.18,28.07,0.0,1.75,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Higgins,right,C,21,40,16,1,57,70.18,28.07,0.0,1.75,0.0,0.0,36.84,0.0,0.0,36.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Higgins,right,I,7,40,16,1,57,70.18,28.07,0.0,1.75,0.0,0.0,12.28,0.0,0.0,0.0,0.0,0.0,12.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Irwin,left,C,1,3,1,0,4,75.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Irwin,middle,C,1,3,1,0,4,75.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Irwin,middle,I,1,3,1,0,4,75.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Irwin,right,C,1,3,1,0,4,75.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.Burrow,T.Taylor,middle,C,2,2,0,0,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.Boyd,J.Chase,right,C,1,1,0,0,1,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
