gameId,playId,down,pass_length,offenseFormation,receiverAlignment,pass_location,yardsToGo,absoluteYardlineNumber,pff_manZone,defenseFormation,yardline_100,pff_passCoverage,routeCombo,passResult,strategy,quarter
2022091110,2148,2,short,SHOTGUN,3x1,left,10,74,Zone,Big Secondary and LB,36.0,Cover-3,"OUT, POST, CORNER, GO",I,Short Left Pass,2
2022091500,1017,2,short,SHOTGUN,2x2,right,5,81,Man,5-2 Defense,29.0,Cover-1,"HITCH, FLAT, SLANT, GO, FLAT",C,Short Right Pass,2
2022091500,1362,2,short,SHOTGUN,2x2,middle,6,22,Man,5-2 Defense,88.0,Cover-1,"CROSS, GO, OUT, FLAT, IN",C,Short Middle Pass,2
2022091500,1717,2,short,SHOTGUN,3x1,right,12,21,Man,5-2 Defense,89.0,Cover-1,"IN, HITCH, HITCH, HITCH, ANGLE",C,Short Right Pass,2
2022092502,1180,2,short,SHOTGUN,2x2,right,8,27,Zone,Big Nickel,83.0,Cover-3 Seam,"IN, HITCH, HITCH, HITCH, FLAT",C,Short Right Pass,2
2022092502,1325,2,short,SHOTGUN,2x2,left,6,54,Zone,Big Nickel,56.0,Quarters,"CORNER, HITCH, GO, FLAT, CROSS",C,Short Left Pass,2
2022092502,1375,2,short,SHOTGUN,2x2,left,9,62,Zone,Big Nickel,48.0,Quarters,"FLAT, HITCH, HITCH, FLAT, GO",I,Short Left Pass,2
2022100213,963,2,short,SHOTGUN,2x2,middle,2,102,Other,5-2 Defense,8.0,Red Zone,"GO, HITCH, POST, POST, FLAT",I,Short Middle Pass,2
2022100213,1063,2,short,JUMBO,2x1,right,2,108,Other,5-2 Defense,2.0,Goal Line,"OUT, FLAT, CROSS, FLAT",C,Short Right Pass,2
2022100213,1331,2,short,SHOTGUN,2x2,left,3,43,Zone,3-1-7 Quarter,67.0,Quarters,"OUT, POST, HITCH, FLAT, CORNER",I,Short Left Pass,2
2022100213,1552,2,short,SHOTGUN,3x1,right,7,93,Man,3-1-7 Quarter,17.0,Cover-1,"HITCH, CORNER, HITCH, FLAT, IN",I,Short Right Pass,2
2022100213,1621,2,short,SHOTGUN,2x2,middle,2,108,Other,3-4 Defense,2.0,Red Zone,"SLANT, FLAT, FLAT, GO, CROSS",C,Short Middle Pass,2
2022101000,1043,2,short,SHOTGUN,2x2,left,10,35,Zone,4-3 Defense,75.0,Cover-2,"HITCH, IN, HITCH, CORNER, FLAT",C,Short Left Pass,2
2022101000,1288,2,short,SHOTGUN,3x1,right,10,35,Zone,4-3 Defense,75.0,Cover 6-Left,"IN, IN, SLANT, ANGLE, CORNER",I,Short Right Pass,2
2022101000,1475,2,short,SHOTGUN,2x2,right,7,103,Man,4-3 Defense,7.0,Cover-1,"HITCH, CORNER, CROSS, FLAT, ANGLE",C,Short Right Pass,2
2022101000,1984,2,short,EMPTY,3x2,right,10,62,Man,Other,48.0,Cover-1,"SCREEN, SLANT, SCREEN, SLANT, GO",C,Short Right Pass,2
2022101610,1127,2,short,SHOTGUN,3x1,right,10,52,Man,4-3 Defense,42.0,Cover-1,"HITCH, IN, CORNER, FLAT, CORNER",I,Short Right Pass,2
2022101610,1807,2,short,SHOTGUN,3x1,right,15,79,Zone,4-3 Defense,69.0,Cover-2,"SCREEN, SCREEN, SCREEN, FLAT, FLAT",I,Short Right Pass,2
2022102310,1203,2,short,SHOTGUN,3x1,right,5,95,Zone,5-2 Defense,85.0,Quarters,"SLANT, GO, SLANT, GO, FLAT",C,Short Right Pass,2
2022102310,1339,2,short,SHOTGUN,3x1,middle,1,61,Zone,5-2 Defense,51.0,Quarters,"HITCH, ANGLE, GO, HITCH",I,Short Middle Pass,2
2022102310,1415,2,short,SHOTGUN,3x1,right,6,52,Man,5-2 Defense,42.0,Cover-1,"CROSS, SLANT, IN, GO, FLAT",C,Short Right Pass,2
2022102310,1464,2,short,SHOTGUN,3x1,right,9,45,Zone,5-2 Defense,35.0,Cover-3,"CROSS, CORNER, CROSS, OUT",C,Short Right Pass,2
2022102310,2037,2,short,SHOTGUN,2x2,left,8,102,Zone,Heavy DE Front,92.0,Quarters,"OUT, FLAT, CORNER, HITCH, CORNER",C,Short Left Pass,2
2022102310,2130,2,deep,SHOTGUN,3x1,left,10,40,Man,Heavy DE Front,30.0,Cover-1,"GO, SLANT, CROSS, CROSS",C,Midfield Deep Shotgun Attack,2
2022102310,2187,2,short,SHOTGUN,2x2,left,5,16,Man,Heavy DE Front,6.0,Cover-0,"FLAT, GO, GO",I,Short Left Pass,2
2022110610,1300,2,short,EMPTY,3x2,middle,10,46,Zone,5-2 Defense,64.0,Cover-2,"IN, IN, HITCH, CORNER, SLANT",I,Short Middle Pass,2
2022110610,1595,2,short,SHOTGUN,2x2,left,9,36,Man,5-2 Defense,74.0,Cover-1,"HITCH, CORNER, SLANT, GO, FLAT",I,Short Left Pass,2
2022110610,1835,2,short,SHOTGUN,2x2,middle,5,17,Zone,5-2 Defense,93.0,Quarters,"IN, FLAT, HITCH, HITCH, HITCH",C,Short Middle Pass,2
2022110610,1883,2,short,SHOTGUN,3x1,left,1,35,Zone,5-2 Defense,75.0,Cover-3 Double Cloud,"IN, FLAT, HITCH, CORNER, POST",C,Short Left Pass,2
2022091110,1163,3,short,SHOTGUN,2x2,right,2,61,Man,Heavy DE Front,49.0,Cover-1,"CROSS, OUT, SLANT, FLAT, ANGLE",C,Short Right Pass,2
2022091110,1584,3,short,SHOTGUN,2x2,left,3,52,Man,3-1-7 Quarter,58.0,Cover-1,"CROSS, WHEEL, SLANT, IN, CROSS",I,Short Left Pass,2
2022091500,1041,3,short,SHOTGUN,3x1,left,4,82,Zone,5-2 Defense,28.0,Cover-3 Seam,"OUT, CROSS, GO, OUT",C,Short Left Pass,2
2022091500,1741,3,deep,SHOTGUN,3x1,right,6,27,Zone,5-2 Defense,83.0,Cover 6-Left,"GO, OUT, POST, CROSS, CROSS",I,Scoring Zone Deep Pass,2
2022092502,1404,3,short,SHOTGUN,3x1,middle,9,62,Zone,Big Nickel,48.0,Quarters,"HITCH, OUT, IN, OUT, GO",I,Short Middle Pass,2
2022100213,985,3,short,SHOTGUN,2x2,left,2,102,Other,3-4 Defense,8.0,Red Zone,"OUT, WHEEL, POST, HITCH, SLANT",C,Short Left Pass,2
2022100213,1353,3,short,SHOTGUN,3x1,left,3,43,Zone,3-4 Defense,67.0,Cover-3,"SCREEN, FLAT, FLAT, GO",C,Short Left Pass,2
2022101000,1067,3,short,SHOTGUN,3x1,right,4,41,Man,4-2-5 Nickel,69.0,Cover-1,"CROSS, OUT, IN, GO, OUT",I,Short Right Pass,2
