displayName,routeRan,route_count,route %,C,I,IN,R,S,total_passes,C %,I %,IN %,R %,S %
Montrell Washington,HITCH,3,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montrell Washington,IN,1,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montrell Washington,POST,3,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montrell Washington,SCREEN,3,13.04,3.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,0.0
Montrell Washington,SLANT,1,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrie Cleveland,CORNER,1,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrie Cleveland,CROSS,2,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrie Cleveland,GO,5,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrie Cleveland,HITCH,6,26.09,2.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0
Tyrie Cleveland,IN,1,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrie Cleveland,OUT,5,21.74,0.0,1.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0
Tyrie Cleveland,POST,3,13.04,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,25.0,0.0,0.0
