displayName,routeRan,route_count,route %,C,I,IN,R,S,total_passes,C %,I %,IN %,R %,S %
Michael Pittman,FLAT,3,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Pittman,GO,44,13.5,0.0,1.0,0.0,0.0,0.0,75.0,0.0,1.33,0.0,0.0,0.0
Michael Pittman,HITCH,102,31.29,16.0,4.0,1.0,0.0,0.0,75.0,21.33,5.33,1.33,0.0,0.0
Michael Pittman,IN,45,13.8,4.0,4.0,1.0,0.0,0.0,75.0,5.33,5.33,1.33,0.0,0.0
Michael Pittman,OUT,31,9.51,5.0,3.0,0.0,0.0,0.0,75.0,6.67,4.0,0.0,0.0,0.0
Michael Pittman,POST,20,6.13,3.0,1.0,0.0,0.0,0.0,75.0,4.0,1.33,0.0,0.0,0.0
Michael Pittman,SCREEN,4,1.23,3.0,0.0,0.0,0.0,0.0,75.0,4.0,0.0,0.0,0.0,0.0
Michael Pittman,SLANT,31,9.51,9.0,4.0,0.0,0.0,0.0,75.0,12.0,5.33,0.0,0.0,0.0
Mike Strachan,CORNER,5,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Strachan,FLAT,1,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Strachan,GO,18,25.71,1.0,0.0,0.0,0.0,0.0,8.0,12.5,0.0,0.0,0.0,0.0
Mike Strachan,HITCH,13,18.57,1.0,1.0,0.0,0.0,0.0,8.0,12.5,12.5,0.0,0.0,0.0
Mike Strachan,IN,17,24.29,1.0,2.0,0.0,0.0,0.0,8.0,12.5,25.0,0.0,0.0,0.0
Mike Strachan,OUT,5,7.14,0.0,1.0,0.0,0.0,0.0,8.0,0.0,12.5,0.0,0.0,0.0
Mike Strachan,POST,7,10.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,12.5,0.0,0.0,0.0
Mike Strachan,SLANT,4,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo Alie-Cox,CORNER,8,5.33,0.0,1.0,0.0,0.0,0.0,17.0,0.0,5.88,0.0,0.0,0.0
Mo Alie-Cox,CROSS,17,11.33,2.0,1.0,0.0,0.0,0.0,17.0,11.76,5.88,0.0,0.0,0.0
Mo Alie-Cox,FLAT,32,21.33,4.0,2.0,0.0,0.0,0.0,17.0,23.53,11.76,0.0,0.0,0.0
Mo Alie-Cox,GO,15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo Alie-Cox,HITCH,33,22.0,3.0,1.0,0.0,0.0,0.0,17.0,17.65,5.88,0.0,0.0,0.0
Mo Alie-Cox,IN,11,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo Alie-Cox,OUT,23,15.33,1.0,0.0,0.0,0.0,0.0,17.0,5.88,0.0,0.0,0.0,0.0
Mo Alie-Cox,POST,6,4.0,1.0,0.0,0.0,0.0,0.0,17.0,5.88,0.0,0.0,0.0,0.0
Mo Alie-Cox,SCREEN,2,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo Alie-Cox,SLANT,3,2.0,1.0,0.0,0.0,0.0,0.0,17.0,5.88,0.0,0.0,0.0,0.0
Nyheim Hines,ANGLE,16,18.82,4.0,1.0,0.0,0.0,0.0,27.0,14.81,3.7,0.0,0.0,0.0
Nyheim Hines,CROSS,9,10.59,1.0,1.0,0.0,0.0,0.0,27.0,3.7,3.7,0.0,0.0,0.0
Nyheim Hines,FLAT,35,41.18,8.0,1.0,0.0,0.0,0.0,27.0,29.63,3.7,0.0,0.0,0.0
Nyheim Hines,GO,3,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nyheim Hines,HITCH,3,3.53,1.0,0.0,0.0,0.0,0.0,27.0,3.7,0.0,0.0,0.0,0.0
Nyheim Hines,IN,6,7.06,2.0,0.0,0.0,0.0,0.0,27.0,7.41,0.0,0.0,0.0,0.0
Nyheim Hines,OUT,5,5.88,2.0,0.0,0.0,0.0,0.0,27.0,7.41,0.0,0.0,0.0,0.0
Nyheim Hines,SCREEN,5,5.88,4.0,0.0,0.0,0.0,0.0,27.0,14.81,0.0,0.0,0.0,0.0
Nyheim Hines,SLANT,1,1.18,1.0,0.0,0.0,0.0,0.0,27.0,3.7,0.0,0.0,0.0,0.0
Nyheim Hines,WHEEL,2,2.35,1.0,0.0,0.0,0.0,0.0,27.0,3.7,0.0,0.0,0.0,0.0
Parris Campbell,CORNER,11,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parris Campbell,CROSS,43,13.23,5.0,1.0,0.0,0.0,0.0,44.0,11.36,2.27,0.0,0.0,0.0
Parris Campbell,FLAT,25,7.69,2.0,1.0,0.0,0.0,0.0,44.0,4.55,2.27,0.0,0.0,0.0
Parris Campbell,GO,54,16.62,0.0,2.0,0.0,0.0,0.0,44.0,0.0,4.55,0.0,0.0,0.0
Parris Campbell,HITCH,60,18.46,6.0,3.0,0.0,0.0,0.0,44.0,13.64,6.82,0.0,0.0,0.0
Parris Campbell,IN,45,13.85,4.0,1.0,0.0,0.0,0.0,44.0,9.09,2.27,0.0,0.0,0.0
Parris Campbell,OUT,33,10.15,8.0,1.0,2.0,0.0,0.0,44.0,18.18,2.27,4.55,0.0,0.0
Parris Campbell,POST,27,8.31,0.0,1.0,0.0,0.0,0.0,44.0,0.0,2.27,0.0,0.0,0.0
Parris Campbell,SCREEN,12,3.69,6.0,1.0,0.0,0.0,0.0,44.0,13.64,2.27,0.0,0.0,0.0
Parris Campbell,SLANT,15,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Lindsay,ANGLE,3,12.5,1.0,0.0,0.0,0.0,0.0,8.0,12.5,0.0,0.0,0.0,0.0
Phillip Lindsay,CROSS,1,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Lindsay,FLAT,17,70.83,2.0,2.0,0.0,0.0,0.0,8.0,25.0,25.0,0.0,0.0,0.0
Phillip Lindsay,HITCH,1,4.17,1.0,0.0,0.0,0.0,0.0,8.0,12.5,0.0,0.0,0.0,0.0
Phillip Lindsay,IN,1,4.17,1.0,0.0,0.0,0.0,0.0,8.0,12.5,0.0,0.0,0.0,0.0
Phillip Lindsay,OUT,1,4.17,1.0,0.0,0.0,0.0,0.0,8.0,12.5,0.0,0.0,0.0,0.0
