passer_player_name,receiver_player_name,pass_location,passResult,pass_count,C,I,IN,total_passes,C %,I %,S %,IN %,R %,left %,right %,middle %,C left %,C right %,C middle %,I left %,I right %,I middle %,S left %,S right %,S middle %,IN left %,IN right %,IN middle %,R left %,R right %,R middle %
R.Tannehill,A.Hooper,middle,C,2,9,2,0,11,81.82,18.18,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,A.Hooper,right,C,5,9,2,0,11,81.82,18.18,0.0,0.0,0.0,0.0,45.45,0.0,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,A.Hooper,right,I,1,9,2,0,11,81.82,18.18,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,C.Hollister,left,C,1,2,0,0,2,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,C.Hollister,right,C,1,2,0,0,2,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,C.Okonkwo,left,C,2,4,2,0,6,66.67,33.33,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,C.Okonkwo,left,I,1,4,2,0,6,66.67,33.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,C.Okonkwo,middle,C,1,4,2,0,6,66.67,33.33,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,C.Okonkwo,middle,I,1,4,2,0,6,66.67,33.33,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,C.Okonkwo,right,C,1,4,2,0,6,66.67,33.33,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,D.Henry,left,C,6,13,4,0,17,76.47,23.53,0.0,0.0,0.0,35.29,0.0,0.0,35.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,D.Henry,middle,C,3,13,4,0,17,76.47,23.53,0.0,0.0,0.0,0.0,0.0,17.65,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,D.Henry,middle,I,1,13,4,0,17,76.47,23.53,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,D.Henry,right,C,4,13,4,0,17,76.47,23.53,0.0,0.0,0.0,0.0,23.53,0.0,0.0,23.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,D.Henry,right,I,3,13,4,0,17,76.47,23.53,0.0,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,D.Hilliard,left,C,4,12,4,0,16,75.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,D.Hilliard,left,I,3,12,4,0,16,75.0,25.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,D.Hilliard,middle,C,5,12,4,0,16,75.0,25.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,D.Hilliard,right,C,3,12,4,0,16,75.0,25.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,D.Hilliard,right,I,1,12,4,0,16,75.0,25.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,G.Swaim,left,C,2,7,2,0,9,77.78,22.22,0.0,0.0,0.0,22.22,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,G.Swaim,middle,C,1,7,2,0,9,77.78,22.22,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,G.Swaim,right,C,4,7,2,0,9,77.78,22.22,0.0,0.0,0.0,0.0,44.44,0.0,0.0,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,G.Swaim,right,I,2,7,2,0,9,77.78,22.22,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,H.Haskins,left,C,1,2,0,0,2,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,H.Haskins,right,C,1,2,0,0,2,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,K.Philips,left,C,3,5,4,0,9,55.56,44.44,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,K.Philips,left,I,1,5,4,0,9,55.56,44.44,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,K.Philips,middle,C,2,5,4,0,9,55.56,44.44,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,K.Philips,middle,I,1,5,4,0,9,55.56,44.44,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,K.Philips,right,I,2,5,4,0,9,55.56,44.44,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,M.Kinsey,left,C,1,1,0,0,1,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,N.Westbrook-Ikhine,left,C,1,6,5,0,11,54.55,45.45,0.0,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,N.Westbrook-Ikhine,left,I,2,6,5,0,11,54.55,45.45,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,N.Westbrook-Ikhine,middle,C,3,6,5,0,11,54.55,45.45,0.0,0.0,0.0,0.0,0.0,27.27,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,N.Westbrook-Ikhine,middle,I,1,6,5,0,11,54.55,45.45,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,N.Westbrook-Ikhine,right,C,2,6,5,0,11,54.55,45.45,0.0,0.0,0.0,0.0,18.18,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,N.Westbrook-Ikhine,right,I,2,6,5,0,11,54.55,45.45,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,R.Woods,left,C,5,19,9,2,30,63.33,30.0,0.0,6.67,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,R.Woods,left,I,4,19,9,2,30,63.33,30.0,0.0,6.67,0.0,13.33,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,R.Woods,left,IN,2,19,9,2,30,63.33,30.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0
R.Tannehill,R.Woods,middle,C,3,19,9,2,30,63.33,30.0,0.0,6.67,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,R.Woods,middle,I,4,19,9,2,30,63.33,30.0,0.0,6.67,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,R.Woods,right,C,11,19,9,2,30,63.33,30.0,0.0,6.67,0.0,0.0,36.67,0.0,0.0,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,R.Woods,right,I,1,19,9,2,30,63.33,30.0,0.0,6.67,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,T.Burks,left,C,4,8,6,0,14,57.14,42.86,0.0,0.0,0.0,28.57,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,T.Burks,left,I,4,8,6,0,14,57.14,42.86,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,T.Burks,middle,C,3,8,6,0,14,57.14,42.86,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,T.Burks,middle,I,1,8,6,0,14,57.14,42.86,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,T.Burks,right,C,1,8,6,0,14,57.14,42.86,0.0,0.0,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Tannehill,T.Burks,right,I,1,8,6,0,14,57.14,42.86,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
