gameId,playId,motionDisplayName,motionType,motionDirection,Team,play_type,yards_gained,epa
2022100300,3269,,No Motion,,LA,pass,6.0,0.264247774612159
2022100300,3330,Tyler Higbee,Rocket,Moving Right Across Formation,LA,pass,0.0,-9.94982195005286
2022100300,3394,,No Motion,,LA,pass,5.0,0.041868771892041
2022100300,3451,,No Motion,,LA,run,4.0,0.532193788792938
2022100300,3498,,No Motion,,LA,pass,7.0,0.11283219337929
2022100300,3522,,No Motion,,LA,pass,17.0,1.85846328566549
2022100300,3580,,No Motion,,LA,pass,-8.0,-1.52016243990511
2022100300,3599,,No Motion,,LA,pass,8.0,-0.6411848916905
2022100300,3623,,No Motion,,LA,pass,13.0,3.31482209364185
2022100300,3691,Tyler Higbee,Unknown Motion Type,Moving Right Across Formation,LA,pass,0.0,-0.394356845354196
2022100300,3713,Darrell Henderson,In,Drifting Right and Upfield,LA,pass,-6.0,-3.53003655251814
2022100300,3882,Tyler Higbee,Unknown Motion Type,Drifting Right and Upfield,LA,pass,9.0,0.0423576280591078
2022100300,3939,,No Motion,,LA,run,5.0,-0.994061583769508
2022100912,55,,No Motion,,LA,pass,3.0,-0.404641021974385
2022100912,79,,No Motion,,LA,pass,6.0,0.591708471998572
2022100912,103,Cooper Kupp,Rocket,Moving Right Across Formation,LA,pass,-11.0,-9.02835143404081
2022100912,188,,No Motion,,LA,run,4.0,-0.129501263611019
2022100912,209,Brandon Powell,Unknown Motion Type,Drifting Right and Upfield,LA,run,9.0,0.743767818668857
2022100912,230,Cam Akers,Jet,Moving Right Across Formation,LA,run,1.0,-0.527426455402747
2022100912,251,Cooper Kupp,Fly,Moving Left Across Formation,LA,pass,6.0,-0.0596610342618078
2022100912,275,Tyler Higbee,Unknown Motion Type,Moving Right Across Formation,LA,pass,9.0,1.37799468426965
2022100912,309,,No Motion,,LA,pass,0.0,-0.466403906000778
2022100912,331,Tyler Higbee,Fly,Moving Right Across Formation,LA,pass,0.0,-0.883019931614399
2022100912,353,,No Motion,,LA,pass,0.0,-1.7298202116508
2022100912,508,,No Motion,,LA,run,3.0,-0.397909965366125
2022100912,529,,No Motion,,LA,run,2.0,-0.462312328163534
2022100912,573,,No Motion,,LA,pass,54.0,2.95785535604227
2022100912,597,,No Motion,,LA,run,1.0,-0.483723535668105
2022100912,618,,No Motion,,LA,pass,0.0,-0.782896882854402
2022100912,640,,No Motion,,LA,pass,0.0,-1.2381992990651
2022100912,887,,No Motion,,LA,run,4.0,-0.21456587780267
2022100912,908,Cooper Kupp,Unknown Motion Type,Drifting Right and Upfield,LA,run,5.0,0.124157098587602
2022100912,929,,No Motion,,LA,run,13.0,1.19508741749451
2022100912,969,Ben Skowronek,Laser,Moving Left Across Formation,LA,run,-3.0,-1.34047727053985
2022100912,990,Cooper Kupp,Jet,Drifting Right and Downfield,LA,run,-4.0,-0.994435750879347
2022100912,1011,,No Motion,,LA,pass,12.0,-0.0336896991357207
2022100912,1167,Cooper Kupp,Unknown Motion Type,Drifting Left and Downfield,LA,run,4.0,-0.294894686434418
2022100912,1193,Tutu Atwell,Rocket,Moving Right Across Formation,LA,pass,4.0,0.132572957314551
2022100912,1222,Ben Skowronek,Unknown Motion Type,Moving Left Across Formation,LA,pass,75.0,5.95532369893044
2022100912,1386,Ben Skowronek,Laser,Moving Left Across Formation,LA,run,-3.0,-1.3153631798923
2022100912,1407,Cooper Kupp,Fly,Drifting Right and Upfield,LA,pass,0.0,-0.766066116746515
2022100912,1429,,No Motion,,LA,pass,6.0,-0.538713814690709
2022100912,1611,Tutu Atwell,Rocket,Moving Right Across Formation,LA,pass,0.0,-0.517477907938883
2022100912,1633,Tyler Higbee,Laser,Moving Left Across Formation,LA,pass,5.0,-0.106867618858814
2022100912,1657,,No Motion,,LA,pass,0.0,-1.15596817061305
2022100912,1703,Tyler Higbee,Unknown Motion Type,Drifting Right and Upfield,LA,pass,0.0,-0.508220504620112
2022100912,1732,,No Motion,,LA,pass,5.0,0.0646986645879224
2022100912,1756,Ben Skowronek,Unknown Motion Type,Moving Left Across Formation,LA,pass,8.0,0.829359523428138
2022100912,1780,,No Motion,,LA,pass,6.0,0.293587108084466
2022100912,1804,,No Motion,,LA,pass,0.0,-0.412313878128771
2022100912,1833,Cooper Kupp,Unknown Motion Type,Drifting Right and Downfield,LA,pass,0.0,-1.26530400832416
2022100912,2288,,No Motion,,LA,pass,0.0,-0.628323337063193
2022100912,2307,Darrell Henderson,Rocket,Moving Right Across Formation,LA,pass,5.0,-0.261539316736162
2022100912,2331,Tyler Higbee,Unknown Motion Type,Drifting Left and Downfield,LA,pass,10.0,1.70359525247477
2022100912,2355,,No Motion,,LA,pass,6.0,0.29197193775326
2022100912,2379,Brandon Powell,Unknown Motion Type,Drifting Left and Downfield,LA,run,2.0,-0.499505382962525
2022100912,2400,,No Motion,,LA,pass,6.0,1.04351549991407
2022100912,2424,,No Motion,,LA,pass,0.0,-0.650710758869536
2022100912,2446,Kendall Blanton,Unknown Motion Type,Drifting Right and Upfield,LA,pass,-1.0,-1.33586838410702
2022100912,2477,,No Motion,,LA,pass,-11.0,-1.95358135318384
2022100912,2649,Tyler Higbee,Unknown Motion Type,Drifting Right and Upfield,LA,pass,0.0,-0.467520276433788
2022100912,2733,,No Motion,,LA,pass,1.0,-0.981936792144552
2022100912,2757,,No Motion,,LA,pass,5.0,0.0986191599855886
2022100912,2885,Brandon Powell,Rocket,Moving Right Across Formation,LA,run,0.0,-0.595252657309175
2022100912,2906,,No Motion,,LA,pass,7.0,0.136651627253741
2022100912,2936,Tyler Higbee,Unknown Motion Type,Drifting Right and Upfield,LA,pass,0.0,-1.605097532738
2022100912,3207,,No Motion,,LA,pass,4.0,-0.131711486028507
2022100912,3236,,No Motion,,LA,pass,15.0,1.17085489071906
2022100912,3260,,No Motion,,LA,pass,19.0,2.23193303862354
2022100912,3295,Darrell Henderson,Unknown Motion Type,Moving Right Across Formation,LA,pass,6.0,0.30237865151139
2022100912,3375,,No Motion,,LA,pass,-4.0,-1.11584331828635
2022100912,3532,,No Motion,,LA,pass,7.0,0.282448496262077
2022100912,3556,,No Motion,,LA,pass,16.0,0.931935909145977
2022100912,3591,,No Motion,,LA,pass,3.0,-0.303554509475362
2022101608,380,Brandon Powell,Rocket,Moving Right Across Formation,LA,run,4.0,-0.117348041851074
2022101608,401,Tyler Higbee,Rocket,Moving Right Across Formation,LA,pass,7.0,0.883951001567766
2022101608,425,Brandon Powell,Rocket,Moving Right Across Formation,LA,pass,2.0,-0.50436886632815
2022101608,486,Darrell Henderson,Unknown Motion Type,Moving Left Across Formation,LA,pass,2.0,-0.862571218516678
2022101608,510,Brycen Hopkins,Unknown Motion Type,Moving Right Across Formation,LA,pass,0.0,-1.23883507400751
2022101608,765,Tutu Atwell,Unknown Motion Type,Drifting Left and Upfield,LA,run,9.0,0.862915273057297
2022101608,815,Brandon Powell,Laser,Moving Left Across Formation,LA,run,0.0,-0.733772267121822
2022101608,836,Ben Skowronek,Unknown Motion Type,Drifting Left and Downfield,LA,run,0.0,-1.77440149988979
2022101608,966,,No Motion,,LA,pass,13.0,0.727411840343848
2022101608,990,Cooper Kupp,Rocket,Moving Right Across Formation,LA,run,2.0,-0.495346737792715
2022101608,1011,,No Motion,,LA,run,0.0,-0.855263557750732
2022101608,1055,,No Motion,,LA,pass,22.0,3.02110995096155
2022101608,1079,Kendall Blanton,Laser,Moving Left Across Formation,LA,run,3.0,-0.208880829857662
2022101608,1100,Darrell Henderson,Fly,Moving Left Across Formation,LA,pass,12.0,1.15898626414128
2022101608,1129,,No Motion,,LA,run,5.0,0.100590912625194
2022101608,1183,,No Motion,,LA,pass,0.0,-2.01210827555042
2022101608,1217,,No Motion,,LA,run,16.0,2.6058362814365
2022101608,1238,Brandon Powell,Unknown Motion Type,Drifting Right and Downfield,LA,run,3.0,-0.282916751981247
2022101608,1259,Brandon Powell,In,Drifting Right and Downfield,LA,pass,0.0,-0.766915946616791
2022101608,1281,Brandon Powell,In,Drifting Right and Downfield,LA,pass,7.0,1.87253725077608
2022101608,1317,,No Motion,,LA,pass,5.0,1.21970040889573
2022101608,1467,,No Motion,,LA,run,3.0,-0.212869343464263
2022101608,1488,,No Motion,,LA,pass,0.0,-8.07669028860983
2022101608,1553,Tyler Higbee,Fly,Moving Left Across Formation,LA,pass,0.0,-0.378337399917655
2022101608,1578,,No Motion,,LA,run,3.0,-0.377486978191882
2022101608,1622,,No Motion,,LA,run,10.0,-0.326802855066489
2022101608,1716,,No Motion,,LA,pass,7.0,0.340431331191212
2022101608,1740,Cooper Kupp,Unknown Motion Type,Drifting Right and Upfield,LA,run,-2.0,-1.24097863677889
2022101608,1784,,No Motion,,LA,pass,-4.0,-2.27571832714602
2022101608,1923,Allen Robinson,Rocket,Moving Right Across Formation,LA,pass,13.0,0.697608472313732
2022101608,1952,Cooper Kupp,Laser,Moving Left Across Formation,LA,pass,19.0,1.27150373859331
2022101608,1981,Tyler Higbee,Rocket,Moving Right Across Formation,LA,run,5.0,0.0755012447480112
2022101608,2012,Tyler Higbee,Unknown Motion Type,Drifting Right and Downfield,LA,run,0.0,-0.654564810916781
2022101608,2033,,No Motion,,LA,pass,15.0,1.93145047267899
2022101608,2105,,No Motion,,LA,pass,-1.0,-0.961454136064276
2022101608,2134,,No Motion,,LA,pass,5.0,2.04040985438041
2022101608,2169,Cooper Kupp,Laser,Moving Left Across Formation,LA,pass,14.0,0.972203677403741
2022101608,2193,Ben Skowronek,Rocket,Moving Right Across Formation,LA,run,-2.0,-0.748646165942773
2022101608,2214,,No Motion,,LA,pass,4.0,-0.284727555757854
2022101608,2238,,No Motion,,LA,pass,0.0,-2.01261259302574
2022101608,2393,Ben Skowronek,Fly,Moving Right Across Formation,LA,pass,8.0,0.423733695875853
2022101608,2422,Cooper Kupp,Unknown Motion Type,Drifting Right and Upfield,LA,run,13.0,0.678580428706482
2022101608,2448,,No Motion,,LA,pass,20.0,1.10139484819956
2022101608,2477,,No Motion,,LA,pass,22.0,1.322021203232
2022101608,2501,Ben Skowronek,Rocket,Moving Right Across Formation,LA,run,17.0,1.9739484564634
2022101608,2679,,No Motion,,LA,pass,7.0,0.33557239593938
