nflId,displayName,position,Team,final_rating
55014.0,Raheem Blackshear,RB,CAR,1
46093.0,D.J. Moore,WR,CAR,1
53488.0,Terrace Marshall,WR,CAR,9
53633.0,Shi Smith,WR,CAR,1
46170.0,Ian Thomas,TE,CAR,1
53512.0,Tommy Tremble,TE,CAR,9
44876.0,Taylor Moton,T,CAR,1
53499.0,Brady Christensen,T,CAR,1
54471.0,Ikem Ekwonu,T,CAR,1
46102.0,Austin Corbett,G,CAR,1
44882.0,Pat Elflein,C,CAR,1
46284.0,Bradley Bozeman,C,CAR,1
42436.0,Henry Anderson,DE,CAR,1
52415.0,Derrick Brown,DT,CAR,1
52592.0,Bravvion Roy,DT,CAR,9
53661.0,Phil Hoskins,DT,CAR,9
54948.0,Marquan McCall,NT,CAR,1
42368.0,Shaq Thompson,LB,CAR,7
43797.0,Cory Littleton,LB,CAR,1
46527.0,Frankie Luvu,LB,CAR,9
47799.0,Brian Burns,LB,CAR,7
52446.0,Yetur Gross-Matos,LB,CAR,1
46124.0,Donte Jackson,CB,CAR,7
52417.0,C.J. Henderson,CB,CAR,1
53437.0,Jaycee Horn,CB,CAR,9
46680.0,Sean Chandler,SS,CAR,1
45004.0,Xavier Woods,FS,CAR,1
52472.0,Jeremy Chinn,FS,CAR,9
52852.0,Myles Hartsfield,FS,CAR,1
45009.0,Al-Quadin Muhammad,DE,CHI,1
54639.0,Dominique Robinson,DE,CHI,1
42443.0,Angelo Blackson,DT,CHI,1
46153.0,Justin Jones,DT,CHI,1
45345.0,Nicholas Morrow,LB,CHI,1
52458.0,Jaylon Johnson,CB,CHI,1
54504.0,Kyler Gordon,CB,CHI,1
54778.0,Jaylon Jones,CB,CHI,1
54513.0,Jaquan Brisker,SS,CHI,1
43474.0,DeAndre Houston-Carson,FS,CHI,1
44925.0,Eddie Jackson,FS,CHI,1
52409.0,Joe Burrow,QB,CIN,1
44860.0,Joe Mixon,RB,CIN,1
43344.0,Tyler Boyd,WR,CIN,5
48530.0,Stanley Morgan,WR,CIN,9
52441.0,Tee Higgins,WR,CIN,1
53434.0,Ja'Marr Chase,WR,CIN,5
52673.0,Mitchell Wilcox,TE,CIN,1
42654.0,La'el Collins,T,CIN,1
47794.0,Jonah Williams,T,CIN,1
46163.0,Alex Cappa,G,CIN,1
54601.0,Cordell Volson,G,CIN,1
43510.0,Ted Karras,C,CIN,1
44915.0,Trey Hendrickson,DE,CIN,9
46146.0,Sam Hubbard,DE,CIN,9
53498.0,Joseph Ossai,DE,CIN,1
46138.0,B.J. Hill,DT,CIN,1
53551.0,Tyler Shelvin,NT,CIN,1
47855.0,Germaine Pratt,LB,CIN,1
52473.0,Logan Wilson,LB,CIN,9
43299.0,Eli Apple,CB,CIN,5
43641.0,Mike Hilton,CB,CIN,1
44872.0,Chidobe Awuzie,CB,CIN,7
46215.0,Tre Flowers,CB,CIN,1
46630.0,Jalen Davis,CB,CIN,9
54525.0,Cam Taylor-Britt,CB,CIN,9
43350.0,Vonn Bell,SS,CIN,1
46123.0,Jessie Bates,FS,CIN,1
43290.0,Jared Goff,QB,DET,1
46320.0,Justin Jackson,RB,DET,1
48707.0,Craig Reynolds,RB,DET,9
43584.0,Kalif Raymond,WR,DET,1
44930.0,Josh Reynolds,WR,DET,9
46130.0,D.J. Chark,WR,DET,1
53541.0,Amon-Ra St. Brown,WR,DET,1
47791.0,T.J. Hockenson,TE,DET,1
43305.0,Taylor Decker,T,DET,1
45721.0,Dan Skipper,T,DET,9
53436.0,Penei Sewell,T,DET,1
52483.0,Jonah Jackson,G,DET,1
46089.0,Frank Ragnow,C,DET,1
46679.0,Evan Brown,C,DET,1
53496.0,Davis Mills,QB,HOU,1
54572.0,Dameon Pierce,RB,HOU,1
55042.0,Troy Hairston,FB,HOU,1
42419.0,Chris Conley,WR,HOU,1
44831.0,O.J. Howard,TE,HOU,1
45339.0,Pharaoh Brown,TE,HOU,1
43302.0,Laremy Tunsil,T,HOU,1
47806.0,Tytus Howard,T,HOU,1
42410.0,A.J. Cann,G,HOU,1
54480.0,Kenyon Green,G,HOU,1
46224.0,Scott Quessenberry,C,HOU,1
35470.0,Jerry Hughes,DE,HOU,7
46148.0,Rasheem Green,DE,HOU,1
52498.0,Jonathan Greenard,DE,HOU,9
43356.0,Maliek Collins,DT,HOU,9
44922.0,Jaleel Johnson,DT,HOU,1
53624.0,Roy Lopez,DT,HOU,9
55045.0,Kurt Hinish,DT,HOU,1
41300.0,Christian Kirksey,LB,HOU,7
43497.0,Kamu Grugier-Hill,LB,HOU,9
53599.0,Garret Wallow,LB,HOU,1
54540.0,Christian Harris,LB,HOU,1
42441.0,Steven Nelson,CB,HOU,1
44964.0,Desmond King,CB,HOU,3
54468.0,Derek Stingley,CB,HOU,9
46669.0,Jonathan Owens,SS,HOU,1
43395.0,Eric Murray,FS,HOU,1
54502.0,Jalen Pitre,FS,HOU,9
52413.0,Tua Tagovailoa,QB,MIA,1
42718.0,Raheem Mostert,RB,MIA,1
46203.0,Chase Edmonds,RB,MIA,9
43454.0,Tyreek Hill,WR,MIA,1
46671.0,Trent Sherfield,WR,MIA,1
53435.0,Jaylen Waddle,WR,MIA,1
46111.0,Mike Gesicki,TE,MIA,1
40023.0,Terron Armstead,T,MIA,1
43447.0,Brandon Shell,T,MIA,1
52447.0,Robert Hunt,G,MIA,1
53471.0,Liam Eichenberg,G,MIA,1
53861.0,Robert Jones,G,MIA,1
46119.0,Connor Williams,C,MIA,1
43321.0,Emmanuel Ogbah,DE,MIA,1
46307.0,Zach Sieler,DE,MIA,1
47796.0,Christian Wilkins,DE,MIA,1
43503.0,Elandon Roberts,LB,MIA,1
46142.0,Jerome Baker,LB,MIA,1
53447.0,Jaelan Phillips,LB,MIA,1
48476.0,Nik Needham,CB,MIA,1
52438.0,Noah Igbinoghene,CB,MIA,1
54936.0,Kader Kohou,CB,MIA,1
53465.0,Jevon Holland,SS,MIA,1
52478.0,Brandon Jones,FS,MIA,1
33099.0,Joe Flacco,QB,NYJ,9
53431.0,Zach Wilson,QB,NYJ,1
54501.0,Breece Hall,RB,NYJ,1
44817.0,Corey Davis,WR,NYJ,1
53463.0,Elijah Moore,WR,NYJ,1
54475.0,Garrett Wilson,WR,NYJ,1
46226.0,Tyler Conklin,TE,NYJ,1
33107.0,Duane Brown,T,NYJ,1
45024.0,Conor McDermott,T,NYJ,1
54576.0,Max Mitchell,T,NYJ,1
42371.0,Laken Tomlinson,G,NYJ,1
48513.0,Nate Herbig,G,NYJ,1
53443.0,Alijah Vera-Tucker,G,NYJ,1
43433.0,Connor McGovern,C,NYJ,1
38589.0,Vinny Curry,DE,NYJ,8
44929.0,Carl Lawson,DE,NYJ,1
46204.0,John Franklin-Myers,DE,NYJ,9
43301.0,Sheldon Rankins,DT,NYJ,1
47786.0,Quinnen Williams,NT,NYJ,1
41243.0,C.J. Mosley,LB,NYJ,5
42467.0,Kwon Alexander,LB,NYJ,1
46253.0,Marcell Harris,LB,NYJ,9
47881.0,Quincy Williams,LB,NYJ,9
54491.0,Jermaine Johnson,LB,NYJ,1
46211.0,D.J. Reed,CB,NYJ,3
53583.0,Michael Carter,CB,NYJ,1
54469.0,Ahmad Gardner,CB,NYJ,9
41270.0,Lamarcus Joyner,SS,NYJ,1
46186.0,Jordan Whitehead,SS,NYJ,1
42831.0,Taylor Heinicke,QB,WAS,1
43291.0,Carson Wentz,QB,WAS,9
43722.0,J.D. McKissic,RB,WAS,9
52474.0,Antonio Gibson,RB,WAS,8
54563.0,Brian Robinson,RB,WAS,1
44852.0,Curtis Samuel,WR,WAS,9
46362.0,Cam Sims,WR,WAS,1
47859.0,Terry McLaurin,WR,WAS,4
53511.0,Dyami Brown,WR,WAS,9
41349.0,Logan Thomas,TE,WAS,2
53553.0,John Bates,TE,WAS,2
54614.0,Cole Turner,TE,WAS,9
54846.0,Armani Rogers,TE,WAS,1
41475.0,Charles Leno,T,WAS,1
41563.0,Cornelius Lucas,T,WAS,1
41321.0,Trai Turner,G,WAS,1
41939.0,Andrew Norwell,G,WAS,1
52516.0,Saahdiq Charles,G,WAS,1
41707.0,Tyler Larsen,C,WAS,1
43339.0,Nick Martin,C,WAS,1
47784.0,Kyler Murray,QB,ARI,1
44917.0,James Conner,RB,ARI,9
52630.0,Eno Benjamin,RB,ARI,1
37077.0,A.J. Green,WR,ARI,1
47808.0,Marquise Brown,WR,ARI,7
47845.0,Andy Isabella,WR,ARI,9
48646.0,Greg Dortch,WR,ARI,9
53478.0,Rondale Moore,WR,ARI,1
39983.0,Zach Ertz,TE,ARI,1
38779.0,Kelvin Beachum,T,ARI,1
42367.0,D.J. Humphries,T,ARI,1
39965.0,Justin Pugh,G,ARI,1
42476.0,Max Garcia,G,ARI,1
46103.0,Will Hernandez,G,ARI,1
37130.0,Rodney Hudson,C,ARI,1
44949.0,Sean Harlow,C,ARI,1
52414.0,Justin Herbert,QB,LAC,1
45573.0,Austin Ekeler,RB,LAC,9
54725.0,Zander Horvath,RB,LAC,1
44819.0,Mike Williams,WR,LAC,1
53526.0,Tre' McKitty,TE,LAC,1
45630.0,Storm Norton,T,LAC,1
47874.0,Trey Pipkins,T,LAC,1
53442.0,Rashawn Slater,T,LAC,1
41959.0,Matt Feiler,G,LAC,1
54482.0,Zion Johnson,G,LAC,1
46314.0,Will Clapp,C,LAC,1
41231.0,Khalil Mack,DE,LAC,5
43292.0,Joey Bosa,DE,LAC,9
53547.0,Chris Rumph,DE,LAC,1
43332.0,Austin Johnson,DT,LAC,3
43791.0,Morgan Fox,DT,LAC,1
46264.0,Sebastian Joseph,DT,LAC,3
54625.0,Otito Ogbonnia,DT,LAC,9
42559.0,Christian Covington,NT,LAC,1
41269.0,Kyle Van Noy,LB,LAC,9
47913.0,Drue Tranquill,LB,LAC,1
42935.0,Bryce Callahan,CB,LAC,9
45571.0,Michael Davis,CB,LAC,8
46775.0,J.C. Jackson,CB,LAC,1
53476.0,Asante Samuel,CB,LAC,7
46086.0,Derwin James,SS,LAC,9
52594.0,Alohi Gilman,SS,LAC,1
47843.0,Nasir Adderley,FS,LAC,1
42465.0,Za'Darius Smith,DE,MIN,9
43361.0,Jonathan Bullard,DE,MIN,1
44867.0,Dalvin Tomlinson,DT,MIN,9
46165.0,Harrison Phillips,DT,MIN,1
52538.0,James Lynch,NT,MIN,1
53679.0,Khyiris Tonga,NT,MIN,1
42388.0,Eric Kendricks,LB,MIN,1
42427.0,Jordan Hicks,LB,MIN,9
42431.0,Danielle Hunter,LB,MIN,1
37078.0,Patrick Peterson,CB,MIN,6
46652.0,Chandon Sullivan,CB,MIN,8
48000.0,Kris Boyd,CB,MIN,3
52497.0,Cameron Dantzler,CB,MIN,9
54583.0,Akayleb Evans,CB,MIN,1
38559.0,Harrison Smith,SS,MIN,1
52613.0,Josh Metellus,SS,MIN,9
53554.0,Camryn Bynum,FS,MIN,1
54551.0,Malik Willis,QB,TEN,1
43334.0,Derrick Henry,RB,TEN,1
42589.0,Geoff Swaim,TE,TEN,1
43370.0,Austin Hooper,TE,TEN,1
46446.0,Kevin Rader,TE,TEN,1
47995.0,Dennis Daley,T,TEN,1
53482.0,Dillon Radunz,T,TEN,1
54534.0,Nicholas Petit-Frere,T,TEN,1
47865.0,Nate Davis,G,TEN,1
53063.0,Aaron Brewer,G,TEN,1
38629.0,Ben Jones,C,TEN,1
42031.0,Denico Autry,DE,TEN,9
42378.0,Mario Edwards,DE,TEN,1
44863.0,DeMarcus Walker,DE,TEN,1
47802.0,Jeffery Simmons,DT,TEN,1
53073.0,Teair Tart,DT,TEN,9
42365.0,Bud Dupree,LB,TEN,8
45643.0,Dylan Cole,LB,TEN,8
47971.0,David Long,LB,TEN,1
53564.0,Rashad Weaver,LB,TEN,9
41483.0,Terrance Mitchell,CB,TEN,1
52469.0,Kristian Fulton,CB,TEN,4
54500.0,Roger McCreary,CB,TEN,9
43757.0,Andrew Adams,SS,TEN,1
43353.0,Kevin Byard,FS,TEN,4
46846.0,Joshua Kalu,FS,TEN,1
47899.0,Amani Hooker,FS,TEN,9
43436.0,Quinton Jefferson,DE,SEA,9
46487.0,Poona Ford,DE,SEA,1
52848.0,Myles Adams,DE,SEA,1
41464.0,Shelby Harris,DT,SEA,1
48198.0,Bryan Mone,NT,SEA,1
41947.0,Christian Jones,LB,SEA,1
46117.0,Uchenna Nwosu,LB,SEA,6
47871.0,Cody Barton,LB,SEA,6
52435.0,Jordyn Brooks,LB,SEA,9
52456.0,Darrell Taylor,LB,SEA,1
54505.0,Boye Mafe,LB,SEA,6
42827.0,Justin Coleman,CB,SEA,1
47941.0,Michael Jackson,CB,SEA,8
54574.0,Coby Bryant,CB,SEA,9
54618.0,Tariq Woolen,CB,SEA,8
46711.0,Ryan Neal,SS,SEA,1
42543.0,Quandre Diggs,FS,SEA,1
44873.0,Josh Jones,FS,SEA,9
44822.0,Patrick Mahomes,QB,KC,1
41325.0,Jerick McKinnon,RB,KC,1
42511.0,Michael Burton,FB,KC,1
46213.0,Justin Watson,WR,KC,1
53591.0,Noah Gray,TE,KC,1
45695.0,Andrew Wylie,T,KC,1
46152.0,Orlando Brown,T,KC,1
43367.0,Joe Thuney,G,KC,1
47999.0,Nick Allegretti,G,KC,1
53655.0,Trey Smith,G,KC,1
53492.0,Creed Humphrey,C,KC,1
52585.0,Michael Danna,DE,KC,1
54495.0,George Karlaftis,DE,KC,1
47867.0,Khalen Saunders,DT,KC,1
52792.0,Tershawn Wharton,DT,KC,1
52471.0,Willie Gay,LB,KC,1
53487.0,Nick Bolton,LB,KC,9
54568.0,Leo Chenal,LB,KC,1
47984.0,Rashad Fenton,CB,KC,1
52546.0,L'Jarius Sneed,CB,KC,1
46137.0,Justin Reid,SS,KC,1
47846.0,Juan Thornhill,FS,KC,1
46101.0,Lamar Jackson,QB,BAL,1
46437.0,Gus Edwards,RB,BAL,9
47896.0,Justice Hill,RB,BAL,4
52463.0,J.K. Dobbins,RB,BAL,1
45268.0,Patrick Ricard,FB,BAL,1
43415.0,Demarcus Robinson,WR,BAL,7
52500.0,Devin Duvernay,WR,BAL,9
53560.0,Tylan Wallace,WR,BAL,1
42514.0,Nick Boyle,TE,BAL,9
46155.0,Mark Andrews,TE,BAL,6
47852.0,Josh Oliver,TE,BAL,1
41295.0,Morgan Moses,T,BAL,1
43295.0,Ronnie Stanley,T,BAL,1
54575.0,Daniel Faalele,T,BAL,1
38557.0,Kevin Zeitler,G,BAL,1
47906.0,Ben Powers,G,BAL,1
48220.0,Patrick Mekari,G,BAL,1
54490.0,Tyler Linderbaum,C,BAL,1
33131.0,Calais Campbell,DE,BAL,7
35454.0,Jason Pierre-Paul,DE,BAL,1
52578.0,Broderick Washington,DE,BAL,9
52479.0,Justin Madubuike,DT,BAL,1
37778.0,Josh Bynes,LB,BAL,9
52436.0,Patrick Queen,LB,BAL,1
52506.0,Malik Harrison,LB,BAL,5
53460.0,Odafe Oweh,LB,BAL,1
42361.0,Marcus Peters,CB,BAL,9
44828.0,Marlon Humphrey,CB,BAL,9
54606.0,Damarion Williams,CB,BAL,1
44999.0,Chuck Clark,SS,BAL,9
52627.0,Geno Stone,SS,BAL,1
44854.0,Marcus Williams,FS,BAL,1
43380.0,Jacoby Brissett,QB,CLE,1
44898.0,Kareem Hunt,RB,CLE,9
46104.0,Nick Chubb,RB,CLE,1
42347.0,Amari Cooper,WR,CLE,9
52595.0,Donovan Peoples-Jones,WR,CLE,1
54564.0,David Bell,WR,CLE,9
44841.0,David Njoku,TE,CLE,9
52523.0,Harrison Bryant,TE,CLE,1
43297.0,Jack Conklin,T,CLE,1
52418.0,Jedrick Wills,T,CLE,1
53539.0,James Hudson,T,CLE,1
41264.0,Joel Bitonio,G,CLE,1
45798.0,Michael Dunn,G,CLE,1
46235.0,Wyatt Teller,G,CLE,1
44870.0,Ethan Pocic,C,CLE,1
44813.0,Myles Garrett,DE,CLE,1
46098.0,Taven Bryan,DT,CLE,1
52496.0,Jordan Elliott,DT,CLE,1
53561.0,Tommy Togiai,DT,CLE,1
54573.0,Perrion Winfrey,DT,CLE,1
41227.0,Jadeveon Clowney,LB,CLE,1
47863.0,Sione Takitaki,LB,CLE,1
48588.0,Jordan Kunaszyk,LB,CLE,1
52505.0,Jacob Phillips,LB,CLE,1
44903.0,John Johnson,SS,CLE,1
52452.0,Grant Delpit,SS,CLE,1
53430.0,Trevor Lawrence,QB,JAX,1
52733.0,James Robinson,RB,JAX,9
53454.0,Travis Etienne,RB,JAX,1
38696.0,Marvin Jones,WR,JAX,1
44849.0,Zay Jones,WR,JAX,1
46116.0,Christian Kirk,WR,JAX,9
42302.0,Chris Manhertz,TE,JAX,1
44835.0,Evan Engram,TE,JAX,9
53574.0,Luke Farrell,TE,JAX,1
44846.0,Cam Robinson,T,JAX,1
47818.0,Jawaan Taylor,T,JAX,1
53474.0,Walker Little,T,JAX,1
41665.0,Tyler Shatley,G,JAX,1
42348.0,Brandon Scherff,G,JAX,1
52524.0,Ben Bartch,G,JAX,1
54530.0,Luke Fortner,C,JAX,1
44880.0,Dawuane Smoot,DE,JAX,1
35522.0,Corey Peters,DT,JAX,1
43787.0,Roy Robertson-Harris,DT,JAX,1
46249.0,Folorunso Fatukasi,DT,JAX,1
52481.0,Davon Hamilton,DT,JAX,1
46269.0,Foyesade Oluokun,LB,JAX,1
54466.0,Travon Walker,LB,JAX,1
54492.0,Devin Lloyd,LB,JAX,1
46456.0,Darious Williams,CB,JAX,9
46700.0,Tre Herndon,CB,JAX,1
53462.0,Tyson Campbell,CB,JAX,1
37110.0,Andy Dalton,QB,NO,1
40129.0,Latavius Murray,RB,NO,1
41292.0,Jarvis Landry,WR,NO,1
53098.0,Marquez Callaway,WR,NO,9
54476.0,Chris Olave,WR,NO,1
52513.0,Adam Trautman,TE,NO,1
41532.0,James Hurst,T,NO,1
44844.0,Ryan Ramczyk,T,NO,1
52432.0,Cesar Ruiz,G,NO,1
52666.0,Calvin Throckmorton,G,NO,1
47831.0,Erik McCoy,C,NO,1
47789.0,Daniel Jones,QB,NYG,1
46071.0,Saquon Barkley,RB,NYG,1
44003.0,Marcus Johnson,WR,NYG,1
47954.0,Darius Slayton,WR,NYG,1
54508.0,Wan'Dale Robinson,WR,NYG,1
46797.0,Tanner Hudson,TE,NYG,1
52412.0,Andrew Thomas,T,NYG,1
52514.0,Tyre Phillips,T,NYG,1
42477.0,Mark Glowinski,G,NYG,1
54532.0,Joshua Ezeudu,G,NYG,1
42471.0,Jon Feliciano,C,NYG,1
54485.0,Kenny Pickett,QB,PIT,1
53453.0,Najee Harris,RB,PIT,1
47849.0,Diontae Johnson,WR,PIT,9
52457.0,Chase Claypool,WR,PIT,9
54517.0,George Pickens,WR,PIT,1
47924.0,Zach Gentry,TE,PIT,9
53484.0,Pat Freiermuth,TE,PIT,1
46161.0,Chukwuma Okorafor,T,PIT,1
53557.0,Dan Moore,T,PIT,1
46108.0,James Daniels,G,PIT,1
52543.0,Kevin Dotson,G,PIT,1
46166.0,Mason Cole,C,PIT,1
37104.0,Cameron Heyward,DT,PIT,1
44877.0,Larry Ogunjobi,DT,PIT,1
35449.0,Tyson Alualu,NT,PIT,1
43325.0,Myles Jack,LB,PIT,9
46902.0,Robert Spillane,LB,PIT,1
48089.0,Malik Reed,LB,PIT,1
52510.0,Alex Highsmith,LB,PIT,1
44878.0,Ahkello Witherspoon,CB,PIT,9
44906.0,Cameron Sutton,CB,PIT,7
45395.0,Arthur Maulet,CB,PIT,1
46698.0,Levi Wallace,CB,PIT,1
46080.0,Minkah Fitzpatrick,FS,PIT,1
46097.0,Terrell Edmunds,FS,PIT,1
41291.0,Jimmy Garoppolo,QB,SF,1
46377.0,Jeffery Wilson,RB,SF,1
47819.0,Deebo Samuel,WR,SF,1
52433.0,Brandon Aiyuk,WR,SF,1
52625.0,Jauan Jennings,WR,SF,1
52598.0,Charlie Woerner,TE,SF,1
35443.0,Trent Williams,T,SF,1
46078.0,Mike McGlinchey,T,SF,1
53477.0,Aaron Banks,G,SF,1
54599.0,Spencer Burford,G,SF,1
43821.0,Jake Brendel,C,SF,1
41786.0,Kerry Hyder,DE,SF,9
46121.0,Kemoko Turay,DE,SF,9
47785.0,Nick Bosa,DE,SF,1
47944.0,Charles Omenihu,DE,SF,1
54526.0,Drake Jackson,DE,SF,9
43405.0,Hassan Ridgeway,DT,SF,1
48123.0,Kevin Givens,DT,SF,9
46139.0,Fred Warner,LB,SF,1
47931.0,Dre Greenlaw,LB,SF,1
46354.0,Emmanuel Moseley,CB,SF,3
46757.0,Charvarius Ward,CB,SF,9
53601.0,Deommodore Lenoir,CB,SF,1
54637.0,Samuel Womack,CB,SF,4
53609.0,Talanoa Hufanga,SS,SF,1
38868.0,Tashaun Gipson,FS,SF,1
38605.0,Russell Wilson,QB,DEN,1
42358.0,Melvin Gordon,RB,DEN,1
53464.0,Javonte Williams,RB,DEN,9
46109.0,Courtland Sutton,WR,DEN,9
52423.0,Jerry Jeudy,WR,DEN,1
52660.0,Tyrie Cleveland,WR,DEN,2
52766.0,Kendall Hinton,WR,DEN,2
42721.0,Eric Tomlinson,TE,DEN,1
52526.0,Albert Okwuegbunam,TE,DEN,9
41369.0,Cameron Fleming,T,DEN,1
44832.0,Garett Bolles,T,DEN,1
43384.0,Graham Glasgow,G,DEN,1
47824.0,Dalton Risner,G,DEN,1
52491.0,Lloyd Cushenberry,C,DEN,1
42826.0,DeShawn Williams,DE,DEN,1
47854.0,Dre'Mont Jones,DE,DEN,1
40347.0,Mike Purcell,NT,DEN,1
45011.0,D.J. Jones,NT,DEN,1
42403.0,Randy Gregory,LB,DEN,1
42929.0,Alex Singleton,LB,DEN,1
53534.0,Baron Browning,LB,DEN,1
42393.0,Ronald Darby,CB,DEN,1
54580.0,Damarri Mathis,CB,DEN,1
35459.0,Kareem Jackson,SS,DEN,1
53581.0,Caden Sterns,SS,DEN,1
41265.0,Derek Carr,QB,LV,1
39212.0,Brandon Bolden,RB,LV,1
41282.0,Davante Adams,WR,LV,1
44931.0,Mack Hollins,WR,LV,3
47932.0,Hunter Renfrow,WR,LV,9
42547.0,Darren Waller,TE,LV,9
47920.0,Foster Moreau,TE,LV,1
44972.0,Jermaine Eluemunor,T,LV,1
46084.0,Kolton Miller,T,LV,1
54703.0,Thayer Munford,T,LV,1
48158.0,Alex Bars,G,LV,1
52517.0,John Simpson,G,LV,1
54555.0,Dylan Parham,G,LV,1
48235.0,Andre James,C,LV,1
29851.0,Aaron Rodgers,QB,GB,1
44995.0,Aaron Jones,RB,GB,1
46705.0,Allen Lazard,WR,GB,1
54499.0,Christian Watson,WR,GB,1
54597.0,Romeo Doubs,WR,GB,1
30842.0,Marcedes Lewis,TE,GB,1
40057.0,David Bakhtiari,T,GB,1
47827.0,Elgton Jenkins,G,GB,1
52600.0,Jon Runyan,G,GB,1
53571.0,Royce Newman,G,GB,1
53491.0,Josh Myers,C,GB,1
46076.0,Josh Allen,QB,BUF,1
47857.0,Devin Singletary,RB,BUF,1
53079.0,Reggie Gilliam,FB,BUF,1
52536.0,Gabe Davis,WR,BUF,1
47879.0,Dawson Knox,TE,BUF,1
42569.0,Bobby Hart,T,BUF,1
44875.0,Dion Dawkins,T,BUF,1
53522.0,Spencer Brown,T,BUF,1
35472.0,Rodger Saffold,G,BUF,1
42392.0,Mitch Morse,C,BUF,1
48512.0,Ryan Bates,C,BUF,1
43308.0,Shaq Lawson,DE,BUF,1
53459.0,Gregory Rousseau,DE,BUF,9
41341.0,DaQuan Jones,DT,BUF,7
46232.0,Tim Settle,DT,BUF,9
47792.0,Ed Oliver,DT,BUF,1
37075.0,Von Miller,LB,BUF,1
44976.0,Matt Milano,LB,BUF,7
46085.0,Tremaine Edmunds,LB,BUF,9
48482.0,Tyrel Dodson,LB,BUF,1
46190.0,Taron Johnson,CB,BUF,9
52647.0,Dane Jackson,CB,BUF,1
54488.0,Kaiir Elam,CB,BUF,1
40166.0,Jordan Poyer,SS,BUF,9
53641.0,Damar Hamlin,SS,BUF,1
47964.0,Jaquan Johnson,FS,BUF,1
43378.0,Javon Hargrave,DT,PHI,1
53502.0,Milton Williams,DT,PHI,1
44825.0,Haason Reddick,LB,PHI,1
46188.0,Kyzir White,LB,PHI,1
46199.0,Josh Sweat,LB,PHI,1
48516.0,T.J. Edwards,LB,PHI,1
39984.0,Darius Slay,CB,PHI,1
43351.0,James Bradberry,CB,PHI,1
46194.0,Avonte Maddox,CB,PHI,1
47888.0,Chauncey Gardner-Johnson,SS,PHI,9
47974.0,Marcus Epps,SS,PHI,1
33084.0,Matt Ryan,QB,IND,1
52449.0,Jonathan Taylor,RB,IND,1
47842.0,Parris Campbell,WR,IND,1
52442.0,Michael Pittman,WR,IND,9
54518.0,Alec Pierce,WR,IND,1
44792.0,Mo Alie-Cox,TE,IND,1
38683.0,Dennis Kelly,T,IND,1
46106.0,Braden Smith,T,IND,1
46275.0,Matt Pryor,T,IND,1
46075.0,Quenton Nelson,G,IND,1
43307.0,Ryan Kelly,C,IND,1
43358.0,Yannick Ngakoue,DE,IND,1
46133.0,Tyquan Lewis,DE,IND,2
53450.0,Kwity Paye,DE,IND,9
43296.0,DeForest Buckner,DT,IND,1
44957.0,Grover Stewart,DT,IND,1
46105.0,Shaquille Leonard,LB,IND,1
46304.0,Zaire Franklin,LB,IND,5
47872.0,Bobby Okereke,LB,IND,9
47947.0,E.J. Speed,LB,IND,5
38540.0,Stephon Gilmore,CB,IND,1
45287.0,Kenny Moore,CB,IND,1
46729.0,Brandon Facyson,CB,IND,9
38843.0,Rodney McLeod,FS,IND,7
