play_id,old_game_id,posteam,yards_gained,epa,passer_player_name,passing_yards,receiver_player_name,series,series_success,series_result
1006,2022102305,IND,0.0,-0.497545342426747,M.Ryan,,A.Pierce,14,1,First down
1028,2022102305,IND,6.0,-0.0243179108947515,M.Ryan,6.0,M.Pittman,14,1,First down
1052,2022102305,IND,14.0,1.90894651901908,M.Ryan,14.0,M.Pittman,14,1,First down
1076,2022102305,IND,-2.0,-0.890747519093566,,,,15,0,Opp touchdown
1097,2022102305,IND,0.0,-10.2764109206619,M.Ryan,,P.Campbell,15,0,Opp touchdown
1124,2022102305,TEN,0.0,0.0675730031076331,,,,15,0,Opp touchdown
1140,2022102305,IND,0.0,-0.367441902402788,,,,16,1,First down
1165,2022102305,IND,8.0,0.510119721759111,M.Ryan,8.0,M.Pittman,16,1,First down
1189,2022102305,IND,4.0,0.257502518128604,,,,16,1,First down
1210,2022102305,IND,10.0,0.611208474030718,M.Ryan,10.0,P.Campbell,17,1,First down
1234,2022102305,IND,-1.0,-0.733269580872729,,,,18,1,First down
1255,2022102305,IND,14.0,1.62213798856828,M.Ryan,14.0,N.Hines,18,1,First down
1279,2022102305,IND,6.0,0.324387057218701,M.Ryan,6.0,K.Granson,19,0,Turnover
1303,2022102305,IND,1.0,-0.527270629652776,,,,19,0,Turnover
1324,2022102305,IND,0.0,-4.45588879194111,M.Ryan,,M.Pittman,19,0,Turnover
1350,2022102305,TEN,0.0,-0.459615937434137,,,,20,1,First down
1371,2022102305,TEN,0.0,0.752276132581756,,,,20,1,First down
1404,2022102305,TEN,23.0,1.44007825118024,,,,21,1,First down
1425,2022102305,TEN,4.0,-0.210825103218667,,,,22,1,First down
1446,2022102305,TEN,4.0,1.64737620620872,R.Tannehill,4.0,D.Henry,22,1,First down
1481,2022102305,TEN,0.0,-0.456630531727569,R.Tannehill,,G.Swaim,23,0,Field goal
1503,2022102305,TEN,3.0,-0.66083509370219,,,,23,0,Field goal
1524,2022102305,TEN,5.0,-0.735343919834122,R.Tannehill,5.0,C.Hollister,23,0,Field goal
1548,2022102305,TEN,0.0,-0.168216415120198,,,,23,0,Field goal
1578,2022102305,TEN,0.0,0.121080912729169,,,,23,0,Field goal
1597,2022102305,IND,0.0,-0.590497708879411,,,,24,1,First down
1619,2022102305,IND,0.0,-0.351651851786301,M.Ryan,,M.Pittman,24,1,First down
1641,2022102305,IND,20.0,1.45884352794383,M.Ryan,20.0,A.Pierce,24,1,First down
1665,2022102305,IND,9.0,0.42200555477757,M.Ryan,9.0,P.Campbell,25,1,First down
1689,2022102305,IND,9.0,0.386597932549194,M.Ryan,9.0,P.Campbell,25,1,First down
1713,2022102305,IND,0.0,-0.191215187602211,M.Ryan,,M.Pittman,26,0,Punt
1735,2022102305,IND,0.0,-0.455374186160043,M.Ryan,,,26,0,Punt
1757,2022102305,IND,-9.0,-1.32385975163197,M.Ryan,,,26,0,Punt
1787,2022102305,,0.0,0.0,,,,26,0,Punt
1776,2022102305,IND,0.0,-0.320935089839622,,,,26,0,Punt
1801,2022102305,TEN,-9.0,-0.187887060921639,R.Tannehill,,,27,0,End of half
1820,2022102305,,,,,,,27,0,End of half
1839,2022102305,IND,0.0,-0.575271926354617,,,,28,1,First down
1861,2022102305,IND,11.0,0.735637413337827,M.Ryan,11.0,P.Campbell,28,1,First down
1885,2022102305,IND,7.0,0.382560052908957,,,,29,1,First down
1906,2022102305,IND,3.0,0.365220676874742,,,,29,1,First down
1927,2022102305,IND,0.0,-0.519494106760249,M.Ryan,0.0,J.Taylor,30,0,Punt
1951,2022102305,IND,0.0,-0.86009245691821,M.Ryan,,J.Woods,30,0,Punt
1973,2022102305,IND,0.0,-0.674995597451925,,,,30,0,Punt
1996,2022102305,IND,7.0,-0.611198136117309,M.Ryan,7.0,M.Pittman,30,0,Punt
2020,2022102305,IND,0.0,0.011908040381968,,,,30,0,Punt
2037,2022102305,TEN,7.0,0.449085340835154,,,,31,0,Punt
2058,2022102305,TEN,-3.0,-1.51490638917312,,,,31,0,Punt
2092,2022102305,TEN,0.0,-1.39798921020702,R.Tannehill,,N.Westbrook-Ikhine,31,0,Punt
2114,2022102305,TEN,0.0,-0.456249543232843,,,,31,0,Punt
2139,2022102305,IND,1.0,-0.444800633238629,,,,32,1,First down
2160,2022102305,IND,4.0,-0.290795601671562,M.Ryan,4.0,J.Taylor,32,1,First down
2184,2022102305,IND,11.0,1.83266556123272,M.Ryan,11.0,P.Campbell,32,1,First down
2208,2022102305,IND,7.0,0.392019805265591,,,,33,1,First down
2229,2022102305,IND,0.0,-0.719381670467556,M.Ryan,,,33,1,First down
2251,2022102305,IND,1.0,-1.54854110302404,M.Ryan,1.0,J.Taylor,33,1,First down
2275,2022102305,IND,14.0,3.36884146369994,M.Ryan,14.0,M.Pittman,33,1,First down
2299,2022102305,IND,1.0,-0.497969321382698,,,,34,1,First down
2320,2022102305,IND,7.0,0.46011477347929,M.Ryan,7.0,N.Hines,34,1,First down
2349,2022102305,IND,6.0,1.0883195726783,M.Ryan,6.0,N.Hines,34,1,First down
2373,2022102305,IND,2.0,-0.121139393653721,,,,35,1,Touchdown
2394,2022102305,IND,4.0,1.53611041861586,M.Ryan,4.0,P.Campbell,35,1,Touchdown
2419,2022102305,IND,0.0,0.0675730031076331,,,,35,1,Touchdown
2435,2022102305,TEN,0.0,0.0,,,,36,1,First down
2450,2022102305,TEN,0.0,-0.574492908781394,R.Tannehill,,C.Okonkwo,36,1,First down
2472,2022102305,TEN,0.0,-0.77882132306695,,,,36,1,First down
2493,2022102305,TEN,14.0,2.24733869056217,R.Tannehill,14.0,A.Hooper,36,1,First down
2522,2022102305,TEN,4.0,-0.106169903185219,,,,37,1,First down
2543,2022102305,TEN,2.0,-0.523544179508463,,,,37,1,First down
2564,2022102305,TEN,7.0,1.28706595557742,R.Tannehill,7.0,R.Woods,37,1,First down
2588,2022102305,TEN,23.0,1.45747511927038,R.Tannehill,23.0,A.Hooper,38,1,First down
2612,2022102305,TEN,-2.0,-0.874507202184759,,,,39,0,Field goal
2633,2022102305,TEN,,0.0,,,,39,0,Field goal
2652,2022102305,TEN,3.0,0.0048524462617933,R.Tannehill,3.0,M.Kinsey,39,0,Field goal
2679,2022102305,TEN,4.0,-1.04740853063311,,,,39,0,Field goal
2700,2022102305,TEN,0.0,0.528020439464739,,,,39,0,Field goal
2719,2022102305,IND,0.0,0.0,,,,40,0,Punt
2734,2022102305,IND,0.0,-0.532341255340725,,,,40,0,Punt
2755,2022102305,IND,5.0,-0.213617585133761,M.Ryan,5.0,A.Pierce,40,0,Punt
2779,2022102305,IND,-3.0,-1.60225918982178,M.Ryan,,,40,0,Punt
2809,2022102305,IND,0.0,-1.01509922021069,,,,40,0,Punt
2837,2022102305,TEN,5.0,0.0295466384850442,,,,41,1,First down
2858,2022102305,TEN,6.0,0.574220199370757,,,,41,1,First down
2879,2022102305,TEN,0.0,-5.25001431582496,,,,42,0,Turnover
2916,2022102305,IND,5.0,0.0977515287231654,M.Ryan,5.0,P.Campbell,43,1,First down
2940,2022102305,IND,12.0,1.05397541215643,M.Ryan,12.0,A.Pierce,43,1,First down
2979,2022102305,IND,-4.0,-1.30622494383715,M.Ryan,,,44,0,Field goal
3002,2022102305,IND,9.0,0.746012545539998,M.Ryan,9.0,J.Taylor,44,0,Field goal
3031,2022102305,IND,2.0,-1.3477557650864,,,,44,0,Field goal
3052,2022102305,IND,0.0,1.5333601745175,,,,44,0,Field goal
3071,2022102305,TEN,0.0,0.172697235364467,,,,45,1,First down
3093,2022102305,TEN,4.0,-0.0636307797394693,,,,45,1,First down
3114,2022102305,TEN,7.0,0.693946423940361,,,,45,1,First down
3135,2022102305,TEN,3.0,-0.463149211835116,,,,46,1,First down
3167,2022102305,,0.0,0.0,,,,46,1,First down
3156,2022102305,TEN,1.0,-0.54652055259794,,,,46,1,First down
3184,2022102305,TEN,19.0,2.29608177044429,R.Tannehill,19.0,A.Hooper,46,1,First down
3208,2022102305,TEN,4.0,-0.343586966046132,,,,47,0,Field goal
3246,2022102305,,0.0,0.0,,,,47,0,Field goal
3235,2022102305,TEN,3.0,-0.873360864643473,,,,47,0,Field goal
3274,2022102305,,0.0,0.0,,,,47,0,Field goal
3263,2022102305,TEN,0.0,-0.278794463001568,R.Tannehill,,N.Westbrook-Ikhine,47,0,Field goal
3292,2022102305,TEN,0.0,1.18003485343596,,,,47,0,Field goal
3311,2022102305,IND,0.0,0.0,,,,48,1,First down
3326,2022102305,IND,7.0,0.35086686827708,M.Ryan,7.0,N.Hines,48,1,First down
3350,2022102305,IND,4.0,0.30758836644236,M.Ryan,4.0,J.Woods,48,1,First down
3379,2022102305,IND,7.0,0.0569998170249164,M.Ryan,7.0,N.Hines,49,0,Turnover
3403,2022102305,IND,0.0,-0.481260065105744,M.Ryan,,,49,0,Turnover
3425,2022102305,IND,9.0,-2.29936325654853,M.Ryan,9.0,M.Pittman,49,0,Turnover
3508,2022102305,TEN,11.0,0.340542369172908,,,,50,1,First down
3529,2022102305,TEN,2.0,-0.387439111887943,,,,51,1,First down
3550,2022102305,TEN,21.0,1.89167554554297,,,,51,1,First down
3578,2022102305,TEN,-1.0,-0.629045127308927,,,,52,0,QB kneel
3599,2022102305,TEN,-1.0,-2.11516481591389,,,,52,0,QB kneel
3620,2022102305,TEN,,,,,,52,0,QB kneel
1,2022102310,,,0.0,,,,1,1,First down
41,2022102310,SF,0.0,0.0,,,,1,1,First down
56,2022102310,SF,7.0,0.431700482964516,,,,1,1,First down
77,2022102310,SF,18.0,1.17295064264908,J.Garoppolo,18.0,G.Kittle,1,1,First down
101,2022102310,SF,0.0,-0.501142270397395,J.Garoppolo,,G.Kittle,2,1,First down
127,2022102310,SF,10.0,1.13347909995355,,,,2,1,First down
148,2022102310,SF,9.0,0.626184564316645,,,,3,1,First down
169,2022102310,SF,12.0,0.64107720577158,,,,3,1,First down
190,2022102310,SF,6.0,0.190241839271039,J.Garoppolo,6.0,B.Aiyuk,4,0,Field goal
214,2022102310,SF,1.0,-0.616683545464184,J.Garoppolo,1.0,D.Samuel,4,0,Field goal
239,2022102310,SF,0.0,-1.73168837877843,J.Garoppolo,,B.Aiyuk,4,0,Field goal
273,2022102310,SF,0.0,0.179782591868799,,,,4,0,Field goal
292,2022102310,KC,0.0,-0.0136399450711906,,,,5,0,Turnover
314,2022102310,KC,2.0,-0.490442831069231,,,,5,0,Turnover
335,2022102310,KC,1.0,-0.630723209120333,P.Mahomes,1.0,M.Hardman,5,0,Turnover
359,2022102310,KC,0.0,-3.60926151706371,P.Mahomes,,S.Moore,5,0,Turnover
389,2022102310,SF,3.0,-0.134285237058066,,,,6,1,First down
410,2022102310,SF,22.0,1.6269610413583,J.Garoppolo,22.0,D.Samuel,6,1,First down
434,2022102310,SF,1.0,-0.379017337574624,,,,7,1,Touchdown
459,2022102310,SF,8.0,2.01135031227022,J.Garoppolo,8.0,R.McCloud,7,1,Touchdown
496,2022102310,SF,0.0,0.0675730031076331,,,,7,1,Touchdown
512,2022102310,KC,0.0,0.103444485459477,,,,8,1,First down
540,2022102310,KC,9.0,0.880809301044792,P.Mahomes,9.0,T.Kelce,8,1,First down
571,2022102310,KC,0.0,-1.02033651131205,,,,8,1,First down
614,2022102310,,0.0,0.0,,,,8,1,First down
597,2022102310,KC,27.0,2.33961275499314,P.Mahomes,27.0,T.Kelce,8,1,First down
638,2022102310,KC,0.0,-0.577192304190248,P.Mahomes,,M.Valdes-Scantling,9,1,First down
664,2022102310,KC,18.0,1.85466592077864,P.Mahomes,18.0,M.Hardman,9,1,First down
689,2022102310,KC,0.0,-0.506106766115408,P.Mahomes,,J.Smith-Schuster,10,1,First down
715,2022102310,KC,6.0,0.100308584573213,,,,10,1,First down
736,2022102310,KC,,0.0057037496590055,,,,10,1,First down
767,2022102310,KC,5.0,1.18947735079564,P.Mahomes,5.0,J.Smith-Schuster,10,1,First down
796,2022102310,KC,8.0,1.76181772525888,P.Mahomes,8.0,M.Hardman,11,1,Touchdown
832,2022102310,KC,0.0,0.0675730031076331,,,,11,1,Touchdown
848,2022102310,SF,0.0,-0.384283123537898,,,,12,1,First down
874,2022102310,SF,0.0,-0.563733891583979,J.Garoppolo,,B.Aiyuk,12,1,First down
896,2022102310,SF,2.0,-0.640047187916934,,,,12,1,First down
917,2022102310,SF,21.0,2.66811117972247,J.Garoppolo,21.0,B.Aiyuk,12,1,First down
941,2022102310,SF,0.0,-0.67133985250257,,,,13,1,First down
968,2022102310,SF,8.0,0.370638458523899,,,,13,1,First down
989,2022102310,SF,,0.0,,,,13,1,First down
1008,2022102310,SF,13.0,1.07264078373555,J.Garoppolo,13.0,C.McCaffrey,13,1,First down
1032,2022102310,SF,12.0,0.749950009747408,,,,14,1,First down
1057,2022102310,SF,3.0,-0.108796525164507,J.Garoppolo,3.0,G.Kittle,15,0,Field goal
1081,2022102310,SF,0.0,-0.584235973656178,J.Garoppolo,,B.Aiyuk,15,0,Field goal
1107,2022102310,SF,-8.0,-2.39333192020381,J.Garoppolo,,,15,0,Field goal
1126,2022102310,SF,0.0,1.81513922085246,,,,15,0,Field goal
1149,2022102310,KC,0.0,-1.04362022620626,,,,16,1,First down
1182,2022102310,KC,5.0,0.0974642757792026,,,,16,1,First down
1203,2022102310,KC,8.0,0.779248642269522,P.Mahomes,8.0,J.Fortson,16,1,First down
1227,2022102310,KC,17.0,1.07810393837281,P.Mahomes,17.0,T.Kelce,17,1,First down
1280,2022102310,KC,,0.0033294782042503,,,,18,1,First down
1318,2022102310,KC,9.0,0.843532883096486,,,,18,1,First down
1339,2022102310,KC,0.0,-0.575420840643346,P.Mahomes,,J.McKinnon,18,1,First down
1361,2022102310,KC,0.0,0.6925178761594,,,,18,1,First down
1394,2022102310,KC,4.0,-0.148004736052826,,,,19,1,First down
1415,2022102310,KC,6.0,0.856966596096754,P.Mahomes,6.0,J.Smith-Schuster,19,1,First down
1439,2022102310,KC,1.0,-0.476978602353483,,,,20,1,First down
1464,2022102310,KC,10.0,1.19182625040412,P.Mahomes,10.0,N.Gray,20,1,First down
1488,2022102310,KC,25.0,3.01204383233562,,,,21,1,Touchdown
1514,2022102310,KC,0.0,0.0675730031076331,,,,21,1,Touchdown
1530,2022102310,SF,0.0,-0.775171833112836,,,,22,1,First down
1552,2022102310,SF,2.0,-0.487183243967593,,,,22,1,First down
1573,2022102310,SF,9.0,0.993377912789583,J.Garoppolo,9.0,G.Kittle,22,1,First down
1597,2022102310,SF,0.0,-0.595008309464902,,,,23,1,First down
1624,2022102310,SF,0.0,-0.479244586080313,J.Garoppolo,,D.Gray,23,1,First down
1653,2022102310,SF,34.0,2.93653786717914,J.Garoppolo,34.0,G.Kittle,23,1,First down
1677,2022102310,SF,17.0,0.919155727839097,J.Garoppolo,17.0,B.Aiyuk,24,1,First down
1705,2022102310,SF,0.0,-1.07601560052717,,,,25,0,Punt
1755,2022102310,SF,5.0,-0.17224153567804,,,,25,0,Punt
1776,2022102310,SF,-4.0,-0.95219564368017,J.Garoppolo,,,25,0,Punt
1795,2022102310,SF,0.0,0.616612537298352,,,,25,0,Punt
1818,2022102310,SF,0.0,-0.976511914283037,J.Garoppolo,,K.Juszczyk,25,0,Punt
1848,2022102310,SF,0.0,-0.832863375777379,,,,25,0,Punt
1877,2022102310,SF,0.0,4.38024084805511,,,,25,0,Punt
1915,2022102310,SF,1.0,-0.756145029154141,,,,26,0,Turnover
1947,2022102310,,0.0,0.0,,,,26,0,Turnover
1936,2022102310,SF,6.0,0.210905077459756,J.Garoppolo,6.0,D.Samuel,26,0,Turnover
1972,2022102310,SF,0.0,-4.34219159663189,J.Garoppolo,,G.Kittle,26,0,Turnover
2007,2022102310,KC,2.0,-0.208734721178189,P.Mahomes,2.0,J.McKinnon,27,1,First down
2030,2022102310,,0.0,0.0,,,,27,1,First down
2037,2022102310,KC,22.0,0.79504592937883,P.Mahomes,22.0,T.Kelce,27,1,First down
2077,2022102310,,0.0,0.0,,,,28,1,First down
2066,2022102310,KC,40.0,2.55084282084135,P.Mahomes,40.0,M.Valdes-Scantling,28,1,First down
2104,2022102310,KC,0.0,-0.257634412439074,P.Mahomes,,Ju.Watson,29,1,First down
2130,2022102310,KC,19.0,1.56679113552673,P.Mahomes,19.0,J.Smith-Schuster,29,1,First down
2154,2022102310,KC,5.0,0.0698593660199549,P.Mahomes,5.0,T.Kelce,30,0,Missed field goal
2187,2022102310,KC,0.0,-0.758735603507375,P.Mahomes,,,30,0,Missed field goal
2239,2022102310,KC,0.0,-1.30492293434738,,,,30,0,Missed field goal
2270,2022102310,KC,0.0,-2.58810437794953,,,,30,0,Missed field goal
2291,2022102310,SF,-1.0,0.0,,,,31,0,QB kneel
2312,2022102310,,,,,,,31,0,QB kneel
2331,2022102310,KC,0.0,2.90207014093176,,,,32,1,First down
2369,2022102310,KC,3.0,-0.192496405215934,,,,32,1,First down
2398,2022102310,KC,14.0,1.35649902292062,P.Mahomes,14.0,M.Valdes-Scantling,32,1,First down
2422,2022102310,KC,16.0,2.16370487457607,,,,33,1,Touchdown
2448,2022102310,KC,0.0,0.0675730031076331,,,,33,1,Touchdown
2464,2022102310,SF,0.0,-0.632993767037988,,,,34,1,First down
2486,2022102310,SF,0.0,-0.611748276278377,,,,34,1,First down
2507,2022102310,SF,0.0,-0.815610014367849,J.Garoppolo,,D.Samuel,34,1,First down
2536,2022102310,SF,17.0,2.55064200749621,J.Garoppolo,17.0,K.Juszczyk,34,1,First down
2560,2022102310,SF,15.0,0.964487695833668,,,,35,1,First down
2585,2022102310,SF,3.0,-0.354690936626866,,,,36,1,First down
2606,2022102310,SF,4.0,-0.200207449495792,J.Garoppolo,4.0,D.Samuel,36,1,First down
2630,2022102310,SF,10.0,1.43877146625891,,,,36,1,First down
2655,2022102310,SF,4.0,-0.0814849995076656,J.Garoppolo,4.0,B.Aiyuk,37,0,Field goal
2679,2022102310,SF,-1.0,-0.755138903739862,,,,37,0,Field goal
2704,2022102310,SF,0.0,-1.73523118694034,J.Garoppolo,,G.Kittle,37,0,Field goal
2744,2022102310,SF,0.0,1.69859501170181,,,,37,0,Field goal
2763,2022102310,KC,0.0,0.0,,,,38,1,First down
2778,2022102310,KC,6.0,0.242754128295928,,,,38,1,First down
2799,2022102310,KC,18.0,1.35812467476353,P.Mahomes,18.0,T.Kelce,38,1,First down
2827,2022102310,KC,3.0,-0.313481147866696,,,,39,1,First down
2848,2022102310,KC,5.0,0.0179793403949589,P.Mahomes,5.0,M.Hardman,39,1,First down
2872,2022102310,KC,15.0,1.89218518114649,P.Mahomes,15.0,J.Smith-Schuster,39,1,First down
2900,2022102310,KC,0.0,-1.17189526348375,,,,40,1,First down
2937,2022102310,KC,0.0,-0.688592319842428,P.Mahomes,,J.Fortson,40,1,First down
2959,2022102310,KC,0.0,-0.950783724198118,P.Mahomes,,,40,1,First down
2989,2022102310,KC,34.0,4.64134966477286,P.Mahomes,34.0,J.McKinnon,40,1,First down
3013,2022102310,KC,4.0,1.10881270293612,P.Mahomes,4.0,Ju.Watson,41,1,Touchdown
3037,2022102310,KC,0.0,0.0675730031076331,,,,41,1,Touchdown
3057,2022102310,SF,0.0,0.0,,,,42,1,First down
3072,2022102310,SF,0.0,-1.17745951423422,,,,42,1,First down
3107,2022102310,SF,13.0,0.82063861284405,J.Garoppolo,13.0,B.Aiyuk,42,1,First down
3131,2022102310,SF,0.0,1.41046405979432,,,,42,1,First down
3175,2022102310,SF,0.0,-0.795673558721319,,,,43,1,First down
3218,2022102310,SF,11.0,0.286695445422083,J.Garoppolo,11.0,C.McCaffrey,43,1,First down
3242,2022102310,SF,11.0,1.10156642924994,J.Garoppolo,11.0,J.Jennings,43,1,First down
3273,2022102310,SF,19.0,1.25580808799714,J.Garoppolo,19.0,G.Kittle,44,1,First down
3306,2022102310,SF,,0.0,,,,45,1,First down
3329,2022102310,SF,12.0,0.749949274992105,J.Garoppolo,12.0,B.Aiyuk,45,1,First down
3353,2022102310,SF,0.0,-0.47350267553702,J.Garoppolo,,B.Aiyuk,46,1,Touchdown
3379,2022102310,SF,0.0,-0.778659202449489,J.Garoppolo,,J.Wilson,46,1,Touchdown
3406,2022102310,SF,15.0,3.22371911338996,J.Garoppolo,15.0,G.Kittle,46,1,Touchdown
3426,2022102310,SF,0.0,0.0675730031076331,,,,46,1,Touchdown
3446,2022102310,KC,0.0,-0.397047934122384,,,,47,1,First down
3468,2022102310,KC,-6.0,-1.3923519901,P.Mahomes,,,47,1,First down
3487,2022102310,KC,5.0,-0.105663516558707,,,,47,1,First down
3513,2022102310,KC,57.0,5.27891578758135,P.Mahomes,57.0,M.Valdes-Scantling,47,1,First down
3537,2022102310,KC,1.0,-0.428147124126554,,,,48,1,First down
3562,2022102310,KC,20.0,2.15589523181552,P.Mahomes,20.0,J.Smith-Schuster,48,1,First down
3586,2022102310,KC,3.0,0.970223434211221,,,,49,1,Touchdown
3607,2022102310,KC,0.0,0.0675730031076331,,,,49,1,Touchdown
3623,2022102310,SF,0.0,-1.20976467861328,,,,50,0,Safety
3655,2022102310,SF,0.0,0.513631857582368,,,,50,0,Safety
3690,2022102310,SF,-1.0,-0.767782985465601,,,,50,0,Safety
3712,2022102310,SF,-3.0,-0.892712330911309,J.Garoppolo,,,50,0,Safety
3731,2022102310,SF,-6.0,-0.904905002797022,J.Garoppolo,,,50,0,Safety
3750,2022102310,KC,0.0,0.103229819796979,,,,51,1,First down
3777,2022102310,KC,6.0,0.329283283557743,,,,51,1,First down
3798,2022102310,KC,17.0,1.1984319256153,,,,51,1,First down
3819,2022102310,KC,0.0,-0.926363982027397,,,,52,1,Touchdown
3851,2022102310,KC,0.0,-0.495085246860981,P.Mahomes,,C.Edwards-Helaire,52,1,Touchdown
3873,2022102310,KC,14.0,0.679616637527943,P.Mahomes,14.0,J.Smith-Schuster,52,1,Touchdown
3897,2022102310,KC,45.0,5.07371993781999,P.Mahomes,45.0,J.Smith-Schuster,52,1,Touchdown
3926,2022102310,KC,0.0,0.0675730031076331,,,,52,1,Touchdown
3951,2022102310,SF,0.0,0.0,,,,53,1,First down
3966,2022102310,SF,9.0,0.714339349418879,J.Garoppolo,9.0,D.Samuel,53,1,First down
3990,2022102310,SF,0.0,-0.421166685409844,J.Garoppolo,,D.Samuel,53,1,First down
4020,2022102310,SF,3.0,0.426132231485099,,,,53,1,First down
4041,2022102310,SF,8.0,0.519120604265481,J.Garoppolo,8.0,K.Juszczyk,54,1,First down
4065,2022102310,SF,0.0,-1.50951947248541,,,,54,1,First down
4097,2022102310,SF,9.0,0.564213423058391,J.Garoppolo,9.0,K.Juszczyk,54,1,First down
4121,2022102310,SF,13.0,1.5420624378603,J.Garoppolo,13.0,J.Jennings,54,1,First down
4149,2022102310,SF,-5.0,-5.16584018227877,J.Garoppolo,,,55,0,Turnover
4182,2022102310,KC,0.0,-0.480412359873299,C.Henne,,T.Kelce,56,0,Punt
4212,2022102310,KC,3.0,-0.505618131021038,,,,56,0,Punt
4232,2022102310,,0.0,0.0,,,,56,0,Punt
4251,2022102310,,0.0,0.0,,,,56,0,Punt
4240,2022102310,KC,0.0,-1.41110150748864,C.Henne,,T.Kelce,56,0,Punt
4269,2022102310,KC,0.0,-0.217589338077232,,,,56,0,Punt
4288,2022102310,SF,20.0,1.04489169095177,B.Purdy,20.0,R.McCloud,57,1,First down
4316,2022102310,SF,0.0,-0.433311459608376,B.Purdy,,T.Davis-Price,58,1,First down
4350,2022102310,SF,1.0,-0.386860700906254,,,,58,1,First down
4371,2022102310,SF,9.0,1.37976627470925,B.Purdy,9.0,B.Aiyuk,58,1,First down
4395,2022102310,SF,0.0,-0.391527435625903,B.Purdy,,J.Jennings,59,1,First down
4421,2022102310,SF,0.0,-0.499527463049162,B.Purdy,,T.Davis-Price,59,1,First down
4443,2022102310,SF,22.0,2.24409192398889,B.Purdy,22.0,R.McCloud,59,1,First down
4467,2022102310,SF,0.0,-0.362881785084028,B.Purdy,,D.Gray,60,1,First down
4500,2022102310,SF,15.0,1.48645445547299,B.Purdy,15.0,R.McCloud,60,1,First down
4524,2022102310,SF,0.0,-4.35600537597202,B.Purdy,,J.Jennings,61,0,Turnover
4550,2022102310,KC,-1.0,0.0,,,,62,0,QB kneel
4571,2022102310,KC,-1.0,0.0,,,,62,0,QB kneel
4592,2022102310,KC,-1.0,0.0,,,,62,0,QB kneel
4613,2022102310,KC,,,,,,62,0,QB kneel
1,2022102000,,,0.0,,,,1,1,First down
41,2022102000,NO,0.0,0.0,,,,1,1,First down
56,2022102000,NO,6.0,0.228235985618085,A.Dalton,6.0,J.Johnson,1,1,First down
80,2022102000,NO,17.0,1.3183864087332,,,,1,1,First down
101,2022102000,NO,4.0,-0.152056747348979,,,,2,1,Touchdown
122,2022102000,NO,0.0,-0.603935976978391,,,,2,1,Touchdown
145,2022102000,NO,53.0,5.27868257882074,A.Dalton,53.0,R.Shaheed,2,1,Touchdown
170,2022102000,NO,0.0,0.0685713509799278,,,,2,1,Touchdown
186,2022102000,ARI,0.0,0.0,,,,3,1,First down
201,2022102000,ARI,7.0,0.279342720285058,,,,3,1,First down
222,2022102000,ARI,31.0,1.98272838478442,K.Murray,31.0,R.Moore,3,1,First down
246,2022102000,ARI,0.0,-0.559405314852484,K.Murray,0.0,E.Benjamin,4,0,Field goal
281,2022102000,ARI,5.0,-0.0251303061377257,K.Murray,5.0,D.Hopkins,4,0,Field goal
305,2022102000,ARI,0.0,-1.80412652398429,K.Murray,,D.Hopkins,4,0,Field goal
327,2022102000,ARI,0.0,1.48901585730693,,,,4,0,Field goal
346,2022102000,NO,0.0,0.0,,,,5,1,First down
361,2022102000,NO,-1.0,-1.04411170678213,,,,5,1,First down
387,2022102000,NO,0.0,-0.784582267515361,A.Dalton,,C.Olave,5,1,First down
409,2022102000,NO,15.0,2.67008788278326,A.Dalton,15.0,C.Olave,5,1,First down
433,2022102000,NO,6.0,0.269208777928725,,,,6,1,First down
454,2022102000,NO,3.0,-0.0119204777292907,,,,6,1,First down
475,2022102000,NO,2.0,0.532297609373927,,,,6,1,First down
496,2022102000,NO,0.0,-0.668996128486469,,,,7,1,First down
519,2022102000,NO,10.0,0.726859003305435,A.Dalton,10.0,C.Olave,7,1,First down
546,2022102000,NO,7.0,0.744727207696997,T.Hill,7.0,A.Kamara,7,1,First down
570,2022102000,NO,-2.0,-1.01605266856495,,,,8,1,First down
591,2022102000,NO,3.0,-0.347370732575655,A.Dalton,3.0,M.Ingram,8,1,First down
615,2022102000,NO,15.0,2.53704516810831,A.Dalton,15.0,C.Olave,8,1,First down
639,2022102000,NO,10.0,0.541201861866284,,,,9,1,First down
660,2022102000,NO,4.0,-0.141599481750745,,,,10,0,Turnover
681,2022102000,NO,-2.0,-1.09282468899619,,,,10,0,Turnover
702,2022102000,NO,0.0,-5.02671769470908,A.Dalton,,M.Callaway,10,0,Turnover
729,2022102000,ARI,17.0,1.14919148851186,,,,11,1,First down
755,2022102000,ARI,45.0,2.82727484690258,,,,12,1,First down
781,2022102000,ARI,1.0,-0.478201093676034,,,,13,1,First down
802,2022102000,ARI,-1.0,-0.751996408216655,K.Murray,-1.0,K.Ingram,13,1,First down
826,2022102000,ARI,,0.0,,,,13,1,First down
845,2022102000,ARI,11.0,1.80799832183402,,,,13,1,First down
866,2022102000,ARI,-3.0,-0.864998821693007,,,,14,0,Field goal
898,2022102000,,0.0,0.0,,,,14,0,Field goal
887,2022102000,ARI,0.0,-0.789085721422452,K.Murray,,E.Benjamin,14,0,Field goal
916,2022102000,ARI,0.0,-1.13505321203082,K.Murray,,R.Moore,14,0,Field goal
949,2022102000,ARI,0.0,0.142821585501576,,,,14,0,Field goal
968,2022102000,NO,0.0,0.0,,,,15,1,First down
