nflId,displayName,position,Team,final_rating
47794.0,Jonah Williams,T,CIN,1
46163.0,Alex Cappa,G,CIN,1
54601.0,Cordell Volson,G,CIN,1
43510.0,Ted Karras,C,CIN,1
44915.0,Trey Hendrickson,DE,CIN,1
46146.0,Sam Hubbard,DE,CIN,1
53498.0,Joseph Ossai,DE,CIN,9
46138.0,B.J. Hill,DT,CIN,1
43455.0,D.J. Reader,NT,CIN,1
47855.0,Germaine Pratt,LB,CIN,1
52473.0,Logan Wilson,LB,CIN,3
52515.0,Akeem Davis-Gaither,LB,CIN,9
43299.0,Eli Apple,CB,CIN,1
43641.0,Mike Hilton,CB,CIN,9
44872.0,Chidobe Awuzie,CB,CIN,4
46215.0,Tre Flowers,CB,CIN,1
43350.0,Vonn Bell,SS,CIN,1
46123.0,Jessie Bates,FS,CIN,1
53496.0,Davis Mills,QB,HOU,1
40138.0,Rex Burkhead,RB,HOU,1
41246.0,Brandin Cooks,WR,HOU,9
42372.0,Phillip Dorsett,WR,HOU,1
43396.0,Chris Moore,WR,HOU,1
53518.0,Nico Collins,WR,HOU,1
45339.0,Pharaoh Brown,TE,HOU,1
53576.0,Brevin Jordan,TE,HOU,9
43302.0,Laremy Tunsil,T,HOU,1
47806.0,Tytus Howard,T,HOU,1
42410.0,A.J. Cann,G,HOU,1
41293.0,Justin Britt,C,HOU,1
41630.0,Justin McCray,C,HOU,1
35470.0,Jerry Hughes,DE,HOU,1
46229.0,Ogbonnia Okoronkwo,DE,HOU,9
46796.0,Demone Harris,DE,HOU,2
52498.0,Jonathan Greenard,DE,HOU,2
43356.0,Maliek Collins,DT,HOU,9
53624.0,Roy Lopez,DT,HOU,3
53712.0,Michael Dwumfour,DT,HOU,1
55045.0,Kurt Hinish,DT,HOU,3
41300.0,Christian Kirksey,LB,HOU,5
41361.0,Kevin Pierre-Louis,LB,HOU,1
43497.0,Kamu Grugier-Hill,LB,HOU,9
42441.0,Steven Nelson,CB,HOU,1
44964.0,Desmond King,CB,HOU,9
54468.0,Derek Stingley,CB,HOU,1
46669.0,Jonathan Owens,SS,HOU,1
54502.0,Jalen Pitre,FS,HOU,1
47784.0,Kyler Murray,QB,ARI,1
46526.0,Darrel Williams,RB,ARI,1
52630.0,Eno Benjamin,RB,ARI,9
37077.0,A.J. Green,WR,ARI,1
47808.0,Marquise Brown,WR,ARI,9
48646.0,Greg Dortch,WR,ARI,1
52778.0,Andre Baccellia,WR,ARI,1
39983.0,Zach Ertz,TE,ARI,1
38779.0,Kelvin Beachum,T,ARI,1
42367.0,D.J. Humphries,T,ARI,1
39965.0,Justin Pugh,G,ARI,1
46103.0,Will Hernandez,G,ARI,1
37130.0,Rodney Hudson,C,ARI,1
37084.0,J.J. Watt,DE,ARI,1
47848.0,Zach Allen,DE,ARI,1
42401.0,Markus Golden,LB,ARI,1
46657.0,Dennis Gardeck,LB,ARI,1
52416.0,Isaiah Simmons,LB,ARI,9
53445.0,Zaven Collins,LB,ARI,1
47816.0,Byron Murphy,CB,ARI,1
52945.0,Jace Whittaker,CB,ARI,1
53565.0,Marco Wilson,CB,ARI,1
44848.0,Budda Baker,SS,ARI,1
49410.0,Jalen Thompson,FS,ARI,1
52414.0,Justin Herbert,QB,LAC,1
45573.0,Austin Ekeler,RB,LAC,1
42794.0,DeAndre Carter,WR,LAC,1
44819.0,Mike Williams,WR,LAC,1
53506.0,Josh Palmer,WR,LAC,1
44856.0,Gerald Everett,TE,LAC,9
53526.0,Tre' McKitty,TE,LAC,1
47874.0,Trey Pipkins,T,LAC,1
41959.0,Matt Feiler,G,LAC,1
54482.0,Zion Johnson,G,LAC,1
54660.0,Jamaree Salyer,G,LAC,1
46314.0,Will Clapp,C,LAC,1
41231.0,Khalil Mack,DE,LAC,1
43332.0,Austin Johnson,DT,LAC,4
46264.0,Sebastian Joseph,DT,LAC,4
47811.0,Jerry Tillery,DT,LAC,1
54625.0,Otito Ogbonnia,DT,LAC,9
41269.0,Kyle Van Noy,LB,LAC,1
47913.0,Drue Tranquill,LB,LAC,1
42935.0,Bryce Callahan,CB,LAC,1
45571.0,Michael Davis,CB,LAC,1
53476.0,Asante Samuel,CB,LAC,1
46086.0,Derwin James,SS,LAC,1
47843.0,Nasir Adderley,FS,LAC,1
54551.0,Malik Willis,QB,TEN,1
43334.0,Derrick Henry,RB,TEN,1
39989.0,Robert Woods,WR,TEN,1
45280.0,Cody Hollister,WR,TEN,1
53074.0,Nick Westbrook-Ikhine,WR,TEN,1
42589.0,Geoff Swaim,TE,TEN,1
47995.0,Dennis Daley,T,TEN,1
54534.0,Nicholas Petit-Frere,T,TEN,1
47865.0,Nate Davis,G,TEN,1
53063.0,Aaron Brewer,G,TEN,1
38629.0,Ben Jones,C,TEN,1
42031.0,Denico Autry,DE,TEN,9
42378.0,Mario Edwards,DE,TEN,9
44863.0,DeMarcus Walker,DE,TEN,1
47802.0,Jeffery Simmons,DT,TEN,9
53073.0,Teair Tart,DT,TEN,1
53900.0,Naquan Jones,DT,TEN,6
45643.0,Dylan Cole,LB,TEN,1
47971.0,David Long,LB,TEN,9
53564.0,Rashad Weaver,LB,TEN,3
41483.0,Terrance Mitchell,CB,TEN,9
52469.0,Kristian Fulton,CB,TEN,1
54500.0,Roger McCreary,CB,TEN,1
43757.0,Andrew Adams,SS,TEN,1
43353.0,Kevin Byard,FS,TEN,9
46846.0,Joshua Kalu,FS,TEN,1
44822.0,Patrick Mahomes,QB,KC,1
41325.0,Jerick McKinnon,RB,KC,1
44874.0,JuJu Smith-Schuster,WR,KC,9
46213.0,Justin Watson,WR,KC,1
46243.0,Marquez Valdes-Scantling,WR,KC,1
47839.0,Mecole Hardman,WR,KC,1
54519.0,Skyy Moore,WR,KC,2
40011.0,Travis Kelce,TE,KC,9
53591.0,Noah Gray,TE,KC,1
45695.0,Andrew Wylie,T,KC,1
46152.0,Orlando Brown,T,KC,1
43367.0,Joe Thuney,G,KC,1
53655.0,Trey Smith,G,KC,1
53492.0,Creed Humphrey,C,KC,1
52585.0,Michael Danna,DE,KC,1
43326.0,Chris Jones,DT,KC,9
47867.0,Khalen Saunders,DT,KC,1
35493.0,Carlos Dunlap,LB,KC,1
52471.0,Willie Gay,LB,KC,1
53487.0,Nick Bolton,LB,KC,1
52546.0,L'Jarius Sneed,CB,KC,1
54486.0,Trent McDuffie,CB,KC,1
54600.0,Joshua Williams,CB,KC,1
46137.0,Justin Reid,SS,KC,1
47846.0,Juan Thornhill,FS,KC,1
44814.0,Mitchell Trubisky,QB,PIT,1
54905.0,Jaylen Warren,RB,PIT,1
47849.0,Diontae Johnson,WR,PIT,7
52457.0,Chase Claypool,WR,PIT,9
54517.0,George Pickens,WR,PIT,1
53484.0,Pat Freiermuth,TE,PIT,1
46161.0,Chukwuma Okorafor,T,PIT,1
53557.0,Dan Moore,T,PIT,1
46108.0,James Daniels,G,PIT,1
52543.0,Kevin Dotson,G,PIT,1
46166.0,Mason Cole,C,PIT,1
44886.0,Chris Wormley,DE,PIT,9
54549.0,DeMarvin Leal,DE,PIT,1
37104.0,Cameron Heyward,DT,PIT,1
44877.0,Larry Ogunjobi,DT,PIT,9
35449.0,Tyson Alualu,NT,PIT,1
43325.0,Myles Jack,LB,PIT,9
47793.0,Devin Bush,LB,PIT,3
48089.0,Malik Reed,LB,PIT,3
52510.0,Alex Highsmith,LB,PIT,3
52971.0,Jamir Jones,LB,PIT,1
44878.0,Ahkello Witherspoon,CB,PIT,1
44906.0,Cameron Sutton,CB,PIT,1
45395.0,Arthur Maulet,CB,PIT,9
46080.0,Minkah Fitzpatrick,FS,PIT,9
46097.0,Terrell Edmunds,FS,PIT,3
53674.0,Tre Norwood,FS,PIT,1
38605.0,Russell Wilson,QB,DEN,1
40129.0,Latavius Murray,RB,DEN,1
42358.0,Melvin Gordon,RB,DEN,9
46109.0,Courtland Sutton,WR,DEN,8
52423.0,Jerry Jeudy,WR,DEN,8
52454.0,K.J. Hamler,WR,DEN,9
52766.0,Kendall Hinton,WR,DEN,1
42721.0,Eric Tomlinson,TE,DEN,9
44987.0,Eric Saubert,TE,DEN,9
54545.0,Greg Dulcich,TE,DEN,1
41296.0,Billy Turner,T,DEN,1
41369.0,Cameron Fleming,T,DEN,1
48094.0,Calvin Anderson,T,DEN,1
43384.0,Graham Glasgow,G,DEN,1
47824.0,Dalton Risner,G,DEN,1
53527.0,Quinn Meinerz,G,DEN,1
52491.0,Lloyd Cushenberry,C,DEN,1
42826.0,DeShawn Williams,DE,DEN,9
47854.0,Dre'Mont Jones,DE,DEN,4
48308.0,Jonathan Kongbo,DE,DEN,4
54581.0,Eyioma Uwazurike,DE,DEN,1
54671.0,Matt Henningsen,DE,DEN,8
40347.0,Mike Purcell,NT,DEN,9
45011.0,D.J. Jones,NT,DEN,1
42929.0,Alex Singleton,LB,DEN,5
46074.0,Bradley Chubb,LB,DEN,4
52706.0,Jonas Griffith,LB,DEN,1
53534.0,Baron Browning,LB,DEN,1
54529.0,Nik Bonitto,LB,DEN,9
42030.0,K'Waun Williams,CB,DEN,9
53438.0,Patrick Surtain,CB,DEN,1
54580.0,Damarri Mathis,CB,DEN,1
35459.0,Kareem Jackson,SS,DEN,1
53581.0,Caden Sterns,SS,DEN,9
43387.0,Justin Simmons,FS,DEN,1
41265.0,Derek Carr,QB,LV,1
47807.0,Josh Jacobs,RB,LV,1
41282.0,Davante Adams,WR,LV,1
44931.0,Mack Hollins,WR,LV,1
47932.0,Hunter Renfrow,WR,LV,9
42547.0,Darren Waller,TE,LV,1
47920.0,Foster Moreau,TE,LV,9
44972.0,Jermaine Eluemunor,T,LV,1
46084.0,Kolton Miller,T,LV,1
48225.0,Lester Cotton,G,LV,1
52517.0,John Simpson,G,LV,1
54555.0,Dylan Parham,G,LV,1
38551.0,Chandler Jones,DE,LV,9
47787.0,Clelin Ferrell,DE,LV,1
47889.0,Maxx Crosby,DE,LV,9
39997.0,Johnathan Hankins,DT,LV,1
43411.0,Andrew Billings,DT,LV,9
46387.0,Kendal Vickers,DT,LV,6
44968.0,Jayon Brown,LB,LV,1
53509.0,Divine Deablo,LB,LV,9
47817.0,Rock Ya-Sin,CB,LV,1
52547.0,Amik Robertson,CB,LV,1
53596.0,Nate Hobbs,CB,LV,9
40039.0,Duron Harmon,SS,LV,1
47810.0,Johnathan Abram,SS,LV,1
29851.0,Aaron Rodgers,QB,GB,1
44995.0,Aaron Jones,RB,GB,9
52470.0,A.J. Dillon,RB,GB,1
37139.0,Randall Cobb,WR,GB,1
46705.0,Allen Lazard,WR,GB,9
54597.0,Romeo Doubs,WR,GB,5
30842.0,Marcedes Lewis,TE,GB,4
45635.0,Robert Tonyan,TE,GB,1
52502.0,Josiah Deguara,TE,GB,9
52614.0,Tyler Davis,TE,GB,3
40057.0,David Bakhtiari,T,GB,1
47827.0,Elgton Jenkins,G,GB,1
52600.0,Jon Runyan,G,GB,1
53571.0,Royce Newman,G,GB,1
53491.0,Josh Myers,C,GB,1
43316.0,Kenny Clark,DE,GB,1
43426.0,Dean Lowry,DE,GB,1
43338.0,Jarran Reed,NT,GB,1
42381.0,Preston Smith,LB,GB,1
43404.0,De'Vondre Campbell,LB,GB,1
47795.0,Rashan Gary,LB,GB,1
54487.0,Quay Walker,LB,GB,1
44911.0,Rasul Douglas,CB,GB,1
53458.0,Eric Stokes,CB,GB,1
47804.0,Darnell Savage,SS,GB,1
45021.0,Rudy Ford,FS,GB,1
33084.0,Matt Ryan,QB,IND,1
46173.0,Nyheim Hines,RB,IND,9
46367.0,Phillip Lindsay,RB,IND,3
52449.0,Jonathan Taylor,RB,IND,1
53703.0,Deon Jackson,RB,IND,2
47842.0,Parris Campbell,WR,IND,9
48118.0,Ashton Dulin,WR,IND,1
52442.0,Michael Pittman,WR,IND,1
53658.0,Mike Strachan,WR,IND,1
54518.0,Alec Pierce,WR,IND,1
44792.0,Mo Alie-Cox,TE,IND,6
53556.0,Kylen Granson,TE,IND,9
54538.0,Jelani Woods,TE,IND,1
46106.0,Braden Smith,T,IND,1
46275.0,Matt Pryor,T,IND,1
54542.0,Bernhard Raimann,T,IND,1
46075.0,Quenton Nelson,G,IND,1
43307.0,Ryan Kelly,C,IND,1
52557.0,Danny Pinter,C,IND,1
43358.0,Yannick Ngakoue,DE,IND,3
46133.0,Tyquan Lewis,DE,IND,9
53450.0,Kwity Paye,DE,IND,1
53483.0,Dayo Odeyingbo,DE,IND,7
43296.0,DeForest Buckner,DT,IND,9
44957.0,Grover Stewart,DT,IND,1
46304.0,Zaire Franklin,LB,IND,1
47872.0,Bobby Okereke,LB,IND,1
38540.0,Stephon Gilmore,CB,IND,3
45287.0,Kenny Moore,CB,IND,3
46729.0,Brandon Facyson,CB,IND,1
52619.0,Isaiah Rodgers,CB,IND,9
54561.0,Nick Cross,SS,IND,1
38843.0,Rodney McLeod,FS,IND,9
52493.0,Julian Blackmon,FS,IND,1
54704.0,Rodney Thomas,FS,IND,1
54602.0,Bailey Zappe,QB,NE,1
47870.0,Damien Harris,RB,NE,1
42357.0,DeVante Parker,WR,NE,1
48541.0,Lil'Jordan Humphrey,WR,NE,1
43324.0,Hunter Henry,TE,NE,1
37213.0,Marcus Cannon,T,NE,1
42587.0,Trenton Brown,T,NE,1
46092.0,Isaiah Wynn,G,NE,1
52590.0,Michael Onwenu,G,NE,1
54494.0,Cole Strange,G,NE,1
42883.0,David Andrews,C,NE,1
44944.0,Deatrich Wise,DE,NE,1
53467.0,Christian Barmore,DT,NE,1
42433.0,Carl Davis,NT,NE,9
44991.0,Davon Godchaux,NT,NE,1
43435.0,Matt Judon,LB,NE,1
46212.0,Ja'Whaun Bentley,LB,NE,1
47826.0,Jahlani Tavai,LB,NE,9
52495.0,Anfernee Jennings,LB,NE,1
43700.0,Jonathan Jones,CB,NE,9
52991.0,Myles Bryant,CB,NE,1
54586.0,Jack Jones,CB,NE,3
35466.0,Devin McCourty,FS,NE,1
42116.0,Adrian Phillips,FS,NE,9
52445.0,Kyle Dugger,FS,NE,3
