gameId,playId,down,pass_length,offenseFormation,receiverAlignment,pass_location,yardsToGo,absoluteYardlineNumber,pff_manZone,defenseFormation,yardline_100,pff_passCoverage,routeCombo,passResult,strategy,quarter
2022103008,1326,1,short,SHOTGUN,3x1,right,15,22,Zone,Heavy LB Defense,88.0,Cover-3,"SCREEN, FLAT, SCREEN, GO",C,Short Right Pass,2
2022103008,1529,1,short,I_FORM,2x1,right,10,32,Zone,Heavy LB Defense,78.0,Cover-3,"FLAT, HITCH, CROSS, FLAT, CROSS",I,Short Right Pass,2
2022103008,1885,1,short,SHOTGUN,3x1,right,10,57,Zone,Heavy LB Defense,53.0,Cover-2,"GO, GO, FLAT, HITCH, GO",C,Short Right Pass,2
2022103008,2242,1,short,SHOTGUN,3x1,right,10,32,Zone,Heavy LB Defense,78.0,Cover 6-Left,"GO, POST, FLAT, HITCH, GO",C,Short Right Pass,2
2022091103,1171,2,short,SHOTGUN,3x1,right,7,17,Man,3-4 Defense,7.0,Cover-1,"GO, IN, FLAT, HITCH, GO",C,Short Right Pass,2
2022091103,1249,2,short,JUMBO,1x0,left,1,11,Other,3-4 Defense,1.0,Goal Line,"FLAT, HITCH, FLAT",C,Short Left Pass,2
2022091806,971,2,short,SHOTGUN,3x1,right,10,58,Man,5-2 Defense,52.0,Cover-1,"HITCH, HITCH, HITCH, GO",I,Short Right Pass,2
2022091806,1052,2,short,SHOTGUN,3x1,middle,17,63,Man,3-4 Defense,47.0,Cover-1,"GO, IN, HITCH, GO",I,Short Middle Pass,2
2022091806,1211,2,short,SHOTGUN,2x2,right,15,86,Zone,Heavy LB Defense,24.0,Cover-3,"GO, SLANT, FLAT, IN, GO",C,Short Right Pass,2
2022091806,1559,2,short,SHOTGUN,3x1,right,13,39,Man,5-2 Defense,71.0,Cover-1,"CROSS, OUT, FLAT, CORNER",C,Short Right Pass,2
2022092200,1991,2,deep,SHOTGUN,2x2,left,10,53,Man,Other,43.0,2-Man,"CORNER, HITCH, OUT, SCREEN, CORNER",I,General Screen Play,2
2022100210,994,2,deep,SHOTGUN,3x1,middle,16,29,Zone,3-4 Defense,81.0,Quarters,"GO, HITCH, OUT, IN, FLAT",C,Scoring Zone Deep Pass,2
2022100210,1102,2,deep,SHOTGUN,2x2,middle,8,87,Zone,5-2 Defense,23.0,Quarters,"POST, IN, GO, OUT, CROSS",I,Deep Middle Pass,2
2022100210,1647,2,deep,SHOTGUN,2x2,right,13,41,Man,3-4 Defense,69.0,Cover-1,"GO, CROSS, OUT, IN, GO",I,Midfield Deep Shotgun Attack,2
2022100901,1606,2,short,SHOTGUN,3x1,right,10,64,Zone,4-2-5 Nickel,54.0,Quarters,"HITCH, CROSS, OUT, FLAT",C,Short Right Pass,2
2022100901,1675,2,deep,SHOTGUN,2x2,right,9,29,Man,4-2-5 Nickel,19.0,Cover-1,"GO, GO, HITCH, CORNER, ANGLE",I,Scoring Zone Deep Pass,2
2022101607,1368,2,short,SHOTGUN,2x2,left,7,56,Zone,3-1-7 Quarter,46.0,Cover-2,"FLAT, SLANT, HITCH, FLAT, SLANT",C,Short Left Pass,2
2022101607,1475,2,short,SHOTGUN,2x2,right,20,56,Zone,3-4 Defense,46.0,Cover 6-Left,"IN, IN, HITCH, FLAT, CORNER",C,Short Right Pass,2
2022101607,1677,2,short,SHOTGUN,3x1,left,8,82,Zone,3-4 Defense,72.0,Quarters,"GO, GO, GO",I,Short Left Pass,2
2022102311,1063,2,short,SINGLEBACK,2x2,left,7,79,Zone,3-4 Defense,31.0,Cover-3,"CROSS, CROSS, FLAT, CORNER",C,Singleback Balanced Short Pass,2
2022102311,1337,2,deep,SHOTGUN,3x1,left,14,20,Zone,3-4 Defense,90.0,Cover-2,"GO, POST, ANGLE, HITCH, GO",C,Red Zone Deep Shotgun Attack,2
2022102311,1469,2,short,SHOTGUN,2x2,right,4,70,Zone,5-2 Defense,40.0,Cover-3,"HITCH, HITCH, HITCH, OUT",C,Short Right Pass,2
2022102311,1653,2,short,SHOTGUN,3x1,right,7,103,Man,3-4 Defense,7.0,Cover-1,"CROSS, CROSS, FLAT, SLANT, GO",C,Short Right Pass,2
2022103008,1551,2,deep,SHOTGUN,3x1,right,10,32,Man,Heavy LB Defense,78.0,Cover-1,"SCREEN, GO, SCREEN, GO",I,Midfield Deep Shotgun Attack,2
2022103008,1809,2,deep,SHOTGUN,3x1,left,10,45,Zone,Heavy LB Defense,65.0,Cover-3,"GO, GO, FLAT, POST, GO",I,Midfield Deep Shotgun Attack,2
2022103008,1912,2,short,EMPTY,3x2,right,3,64,Zone,Heavy LB Defense,46.0,Cover-3,"SLANT, OUT, GO, HITCH, IN",C,Short Right Pass,2
2022103008,1962,2,short,SHOTGUN,3x1,left,10,71,Zone,Heavy LB Defense,39.0,Cover 6-Left,"CROSS, GO, HITCH, OUT, FLAT",C,Short Left Pass,2
2022103008,2019,2,deep,SHOTGUN,3x1,left,7,92,Zone,5-2 Defense,18.0,Cover-3,"GO, OUT, FLAT, IN, GO",I,Shotgun Isolation Deep Attack,2
2022091806,1004,3,short,SHOTGUN,2x2,left,10,58,Zone,Interior DL Heavy,52.0,Cover-3,"GO, SLANT, IN, GO, ANGLE",C,Short Left Pass,2
2022091806,1074,3,deep,SHOTGUN,3x1,left,17,63,Zone,5-2 Defense,47.0,Cover-3,"OUT, GO, OUT, IN, FLAT",C,Third-and-Long Deep Attack,2
2022091806,1491,3,short,SHOTGUN,2x2,left,3,37,Man,5-2 Defense,73.0,Cover-1,"HITCH, OUT, IN, GO",C,Short Left Pass,2
2022091806,1593,3,short,EMPTY,3x2,middle,7,45,Man,5-2 Defense,65.0,Cover-1,"GO, POST, CROSS, GO, OUT",I,Short Middle Pass,2
2022091806,1943,3,deep,SHOTGUN,3x1,right,14,54,Other,5-2 Defense,56.0,Prevent,"HITCH, GO, GO, GO, FLAT",I,Third-and-Long Deep Attack,2
2022092200,2013,3,short,EMPTY,3x2,right,10,53,Other,Other,43.0,Prevent,"IN, FLAT, OUT",I,Short Right Pass,2
2022100210,1431,3,deep,SHOTGUN,3x1,right,18,41,Zone,3-4 Defense,69.0,Quarters,"HITCH, OUT, HITCH, POST, OUT",I,Third-and-Long Deep Attack,2
2022100901,1252,3,short,EMPTY,3x2,left,4,84,Zone,Secondary Emphasis with DT,74.0,Cover-3,"IN, HITCH, OUT, FLAT, GO",C,Short Left Pass,2
2022100901,1397,3,short,SHOTGUN,3x1,middle,8,83,Man,4-2-5 Nickel,73.0,2-Man,"POST, POST, IN, GO, FLAT",I,Short Middle Pass,2
2022100901,1630,3,deep,SHOTGUN,2x2,left,5,59,Zone,4-2-5 Nickel,49.0,Cover-3,"HITCH, POST, GO",C,General Strategy,2
2022100901,1697,3,short,SHOTGUN,3x1,right,9,29,Zone,4-2-5 Nickel,19.0,Cover-2,"CORNER, POST, FLAT, POST, FLAT",C,Short Right Pass,2
2022101607,1320,3,short,SHOTGUN,2x2,left,4,65,Man,3-4 Defense,55.0,Cover-1,"OUT, HITCH, GO, CORNER, FLAT",C,Short Left Pass,2
2022101607,1392,3,short,SHOTGUN,2x2,left,6,55,Zone,3-4 Defense,45.0,Cover-3,"OUT, GO, HITCH, HITCH",C,Short Left Pass,2
2022101607,1499,3,short,SHOTGUN,3x1,left,15,51,Zone,Heavy DE Front,41.0,Cover-2,"SLANT, FLAT, HITCH, HITCH, FLAT",C,Short Left Pass,2
2022101607,1699,3,short,SHOTGUN,3x1,right,8,82,Zone,3-4 Defense,72.0,Cover 6-Left,"POST, CROSS, HITCH, GO, FLAT",I,Short Right Pass,2
2022102311,1092,3,short,SHOTGUN,2x2,left,3,83,Man,3-4 Defense,27.0,Cover-1,"FLAT, SLANT, OUT, CORNER",I,Short Left Pass,2
2022102311,1421,3,short,SHOTGUN,3x1,left,2,58,Man,3-4 Defense,52.0,Cover-1,"HITCH, GO, OUT, HITCH",C,Short Left Pass,2
2022103008,1371,3,short,SHOTGUN,3x1,left,19,18,Zone,5-2 Defense,92.0,Quarters,"GO, GO, GO, GO, SCREEN",C,Short Left Pass,2
2022103008,1573,3,short,SHOTGUN,3x1,middle,10,32,Zone,Heavy LB Defense,78.0,Cover-6 Right,"CROSS, HITCH, HITCH, GO, FLAT",I,Short Middle Pass,2
2022091103,2008,1,short,SINGLEBACK,2x2,right,10,19,Zone,3-4 Defense,91.0,Cover-3,"SLANT, CORNER, CROSS, CROSS",I,Red Zone Short Pass,3
2022091103,2483,1,short,SHOTGUN,3x1,middle,10,46,Zone,3-4 Defense,64.0,Cover 6-Left,"HITCH, FLAT, FLAT, GO",C,Short Middle Pass,3
2022091806,2299,1,short,SINGLEBACK,2x2,right,10,68,Zone,3-4 Defense,58.0,Cover-2,"POST, CROSS, OUT, CROSS",C,Singleback Balanced Short Pass,3
2022091806,2368,1,short,SHOTGUN,3x1,right,10,45,Zone,3-4 Defense,35.0,Cover-3,"CROSS, OUT, OUT",I,Short Right Pass,3
2022091806,2743,1,short,SINGLEBACK,2x2,middle,10,85,Zone,3-4 Defense,75.0,Cover-2,"GO, POST, ANGLE, HITCH",C,Singleback Balanced Short Pass,3
2022091806,2767,1,short,EMPTY,3x2,left,10,71,Man,3-4 Defense,61.0,Cover-1,"SLANT, HITCH, OUT, FLAT, GO",I,Short Left Pass,3
2022091806,2855,1,short,SHOTGUN,3x1,left,10,37,Zone,3-4 Defense,27.0,Quarters,"OUT, HITCH, POST, OUT",C,Short Left Pass,3
2022092200,2083,1,short,PISTOL,2x2,right,10,26,Zone,Other,84.0,Cover-3,"FLAT, GO, ANGLE, SLANT",C,Pistol Quick Pass,3
2022092200,2331,1,short,SHOTGUN,3x1,right,10,64,Zone,Other,46.0,Quarters,"GO, CROSS, FLAT, HITCH",C,Short Right Pass,3
2022100210,2385,1,deep,SHOTGUN,3x1,left,10,59,Zone,5-2 Defense,49.0,Quarters,"CROSS, POST, HITCH, FLAT",IN,Spread Misdirection Play,3
2022100210,2531,1,short,PISTOL,2x2,middle,4,14,Man,3-4 Defense,4.0,Cover-0,"SLANT, SCREEN, GO, FLAT, GO",C,Pistol Quick Pass,3
2022100210,2900,1,short,SHOTGUN,2x2,left,10,92,Zone,5-2 Defense,82.0,Quarters,"GO, CROSS, CROSS, FLAT, OUT",C,Short Left Pass,3
2022100210,2951,1,short,SHOTGUN,2x2,right,10,62,Zone,5-2 Defense,52.0,Quarters,"HITCH, HITCH, HITCH, FLAT, OUT",C,Short Right Pass,3
2022100901,2213,1,deep,I_FORM,2x1,right,10,35,Zone,4-2-5 Nickel,75.0,Quarters,"OUT, CROSS, IN, OUT",C,First Down Play Action Deep Pass,3
2022100901,2354,1,short,SHOTGUN,3x1,left,10,86,Zone,4-2-5 Nickel,24.0,Cover-3,"OUT, SLANT, SLANT",C,Short Left Pass,3
2022100901,2768,1,short,SHOTGUN,2x2,left,10,30,Zone,Secondary Emphasis with DT,80.0,Cover-3,"HITCH, SCREEN, CROSS, HITCH, ANGLE",C,Short Left Pass,3
2022100901,2797,1,short,SHOTGUN,2x2,left,10,40,Zone,Secondary Emphasis with DT,70.0,Quarters,"OUT, FLAT, SLANT, HITCH, WHEEL",C,Short Left Pass,3
2022100901,2895,1,short,SHOTGUN,2x2,right,10,72,Zone,4-2-5 Nickel,38.0,Quarters,"OUT, GO, HITCH, GO, ANGLE",C,Short Right Pass,3
2022101607,2138,1,short,EMPTY,3x2,left,10,98,Zone,3-1-7 Quarter,12.0,Cover-3,"OUT, CORNER, GO, GO, HITCH",C,Short Left Pass,3
2022101607,2739,1,short,SHOTGUN,2x2,middle,20,25,Zone,3-1-7 Quarter,85.0,Cover-2,"HITCH, POST, GO, ANGLE, GO",I,Short Middle Pass,3
2022102311,2330,1,short,SHOTGUN,3x1,right,10,95,Zone,3-4 Defense,85.0,Cover-3,"HITCH, FLAT, CROSS, CORNER",I,Short Right Pass,3
2022102311,2388,1,short,SHOTGUN,2x2,middle,10,83,Zone,3-4 Defense,73.0,Cover-3,"HITCH, CORNER, SLANT, FLAT, SLANT",C,Short Middle Pass,3
2022103008,2490,1,short,SINGLEBACK,3x1,right,10,35,Zone,Heavy LB Defense,75.0,Cover-3,"CROSS, GO, FLAT, CROSS",C,Midfield Short Pass,3
2022103008,2620,1,short,SHOTGUN,3x1,middle,20,37,Man,Heavy LB Defense,73.0,Cover-1,"HITCH, HITCH, OUT, HITCH, HITCH",C,Short Middle Pass,3
2022103008,2644,1,short,EMPTY,3x2,left,10,62,Zone,Heavy LB Defense,48.0,Cover-3 Seam,"HITCH, OUT, GO, POST, HITCH",C,Short Left Pass,3
2022103008,2742,1,short,EMPTY,3x2,left,10,78,Zone,Heavy LB Defense,32.0,Cover-3 Seam,"GO, SLANT, HITCH, GO, IN",C,Short Left Pass,3
2022103008,3236,1,short,SHOTGUN,3x1,right,10,52,Zone,Heavy LB Defense,58.0,Cover-6 Right,"HITCH, HITCH, FLAT, HITCH, HITCH",I,Short Right Pass,3
2022091103,2103,2,short,SHOTGUN,3x1,left,14,26,Zone,3-4 Defense,84.0,Cover 6-Left,"GO, CROSS, HITCH, OUT",I,Short Left Pass,3
2022091103,2433,2,short,SHOTGUN,2x2,left,12,33,Zone,3-4 Defense,77.0,Cover-3,"HITCH, GO, POST, GO",C,Short Left Pass,3
2022091806,2390,2,short,SINGLEBACK,3x1,left,10,45,Zone,3-4 Defense,35.0,Quarters,"SCREEN, GO, FLAT",C,Midfield Short Pass,3
2022091806,2831,2,short,SHOTGUN,3x1,left,2,45,Zone,3-4 Defense,35.0,Cover-3,"POST, POST, OUT, HITCH, IN",C,Short Left Pass,3
2022092200,2112,2,short,SHOTGUN,3x1,left,9,27,Man,Other,83.0,Cover-1,"SLANT, CORNER, FLAT, HITCH",I,Short Left Pass,3
2022092200,2274,2,short,SHOTGUN,2x2,left,7,55,Zone,Other,55.0,Cover-6 Right,"SLANT, CROSS, FLAT, CORNER, CROSS",C,Short Left Pass,3
2022092200,2428,2,short,SHOTGUN,2x2,right,19,55,Zone,Other,55.0,Quarters,"GO, CROSS, FLAT, HITCH, FLAT",C,Short Right Pass,3
2022100210,3043,2,short,EMPTY,3x2,left,9,50,Zone,5-2 Defense,40.0,Quarters,"SLANT, HITCH, HITCH, OUT, OUT",C,Short Left Pass,3
