displayName,routeRan,route_count,route %,C,I,IN,R,S,total_passes,C %,I %,IN %,R %,S %
Diontae Johnson,CORNER,12,4.17,1.0,0.0,0.0,0.0,0.0,71.0,1.41,0.0,0.0,0.0,0.0
Diontae Johnson,CROSS,27,9.38,2.0,0.0,0.0,0.0,0.0,71.0,2.82,0.0,0.0,0.0,0.0
Diontae Johnson,FLAT,7,2.43,3.0,2.0,0.0,0.0,0.0,71.0,4.23,2.82,0.0,0.0,0.0
Diontae Johnson,GO,88,30.56,3.0,8.0,2.0,0.0,0.0,71.0,4.23,11.27,2.82,0.0,0.0
Diontae Johnson,HITCH,66,22.92,15.0,7.0,1.0,0.0,0.0,71.0,21.13,9.86,1.41,0.0,0.0
Diontae Johnson,IN,11,3.82,1.0,0.0,0.0,0.0,0.0,71.0,1.41,0.0,0.0,0.0,0.0
Diontae Johnson,OUT,37,12.85,11.0,3.0,0.0,0.0,0.0,71.0,15.49,4.23,0.0,0.0,0.0
Diontae Johnson,POST,11,3.82,0.0,3.0,1.0,0.0,0.0,71.0,0.0,4.23,1.41,0.0,0.0
Diontae Johnson,SCREEN,6,2.08,3.0,0.0,0.0,0.0,0.0,71.0,4.23,0.0,0.0,0.0,0.0
Diontae Johnson,SLANT,23,7.99,2.0,2.0,1.0,0.0,0.0,71.0,2.82,2.82,1.41,0.0,0.0
George Pickens,CORNER,22,8.3,0.0,2.0,0.0,0.0,0.0,43.0,0.0,4.65,0.0,0.0,0.0
George Pickens,CROSS,11,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Pickens,FLAT,2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Pickens,GO,112,42.26,7.0,7.0,0.0,0.0,0.0,43.0,16.28,16.28,0.0,0.0,0.0
George Pickens,HITCH,55,20.75,8.0,2.0,0.0,0.0,0.0,43.0,18.6,4.65,0.0,0.0,0.0
George Pickens,IN,11,4.15,2.0,0.0,0.0,0.0,0.0,43.0,4.65,0.0,0.0,0.0,0.0
George Pickens,OUT,21,7.92,5.0,5.0,0.0,0.0,0.0,43.0,11.63,11.63,0.0,0.0,0.0
George Pickens,POST,18,6.79,1.0,1.0,0.0,0.0,0.0,43.0,2.33,2.33,0.0,0.0,0.0
George Pickens,SCREEN,2,0.75,1.0,0.0,0.0,0.0,0.0,43.0,2.33,0.0,0.0,0.0,0.0
George Pickens,SLANT,11,4.15,2.0,0.0,0.0,0.0,0.0,43.0,4.65,0.0,0.0,0.0,0.0
Gunner Olszewski,CROSS,3,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,GO,2,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,SCREEN,1,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,SLANT,1,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Warren,ANGLE,17,22.67,2.0,0.0,0.0,0.0,0.0,13.0,15.38,0.0,0.0,0.0,0.0
Jaylen Warren,CROSS,1,1.33,1.0,0.0,0.0,0.0,0.0,13.0,7.69,0.0,0.0,0.0,0.0
Jaylen Warren,FLAT,41,54.67,6.0,1.0,0.0,0.0,0.0,13.0,46.15,7.69,0.0,0.0,0.0
Jaylen Warren,GO,2,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Warren,HITCH,1,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Warren,OUT,8,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Warren,SCREEN,4,5.33,3.0,0.0,0.0,0.0,0.0,13.0,23.08,0.0,0.0,0.0,0.0
Jaylen Warren,WHEEL,1,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Pickett,SCREEN,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Boykin,CROSS,2,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Boykin,FLAT,1,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Boykin,GO,4,33.33,0.0,1.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0
Miles Boykin,HITCH,3,25.0,1.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0
Miles Boykin,OUT,1,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Boykin,POST,1,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Najee Harris,ANGLE,24,17.52,3.0,2.0,0.0,0.0,0.0,27.0,11.11,7.41,0.0,0.0,0.0
Najee Harris,FLAT,68,49.64,15.0,1.0,0.0,0.0,0.0,27.0,55.56,3.7,0.0,0.0,0.0
Najee Harris,GO,7,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Najee Harris,HITCH,2,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Najee Harris,OUT,24,17.52,5.0,0.0,0.0,0.0,0.0,27.0,18.52,0.0,0.0,0.0,0.0
Najee Harris,SCREEN,11,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Najee Harris,WHEEL,1,0.73,0.0,1.0,0.0,0.0,0.0,27.0,0.0,3.7,0.0,0.0,0.0
Pat Freiermuth,CORNER,8,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat Freiermuth,CROSS,21,11.67,4.0,4.0,0.0,0.0,0.0,47.0,8.51,8.51,0.0,0.0,0.0
Pat Freiermuth,FLAT,18,10.0,4.0,0.0,1.0,0.0,0.0,47.0,8.51,0.0,2.13,0.0,0.0
Pat Freiermuth,GO,22,12.22,4.0,2.0,0.0,0.0,0.0,47.0,8.51,4.26,0.0,0.0,0.0
Pat Freiermuth,HITCH,42,23.33,7.0,4.0,0.0,0.0,0.0,47.0,14.89,8.51,0.0,0.0,0.0
Pat Freiermuth,IN,14,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat Freiermuth,OUT,23,12.78,6.0,4.0,0.0,0.0,0.0,47.0,12.77,8.51,0.0,0.0,0.0
Pat Freiermuth,POST,15,8.33,3.0,0.0,1.0,0.0,0.0,47.0,6.38,0.0,2.13,0.0,0.0
Pat Freiermuth,SCREEN,5,2.78,1.0,0.0,0.0,0.0,0.0,47.0,2.13,0.0,0.0,0.0,0.0
Pat Freiermuth,SLANT,12,6.67,2.0,0.0,0.0,0.0,0.0,47.0,4.26,0.0,0.0,0.0,0.0
Steven Sims,CROSS,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Sims,FLAT,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Sims,GO,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Sims,HITCH,1,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,33.33,0.0,0.0,0.0
Steven Sims,SCREEN,3,30.0,2.0,0.0,0.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0
Zach Gentry,CORNER,4,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Gentry,CROSS,10,13.7,3.0,0.0,0.0,0.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0
Zach Gentry,FLAT,13,17.81,5.0,0.0,0.0,0.0,0.0,12.0,41.67,0.0,0.0,0.0,0.0
Zach Gentry,GO,5,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Gentry,HITCH,18,24.66,1.0,1.0,0.0,0.0,0.0,12.0,8.33,8.33,0.0,0.0,0.0
Zach Gentry,IN,6,8.22,1.0,0.0,0.0,0.0,0.0,12.0,8.33,0.0,0.0,0.0,0.0
Zach Gentry,OUT,3,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Gentry,POST,5,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Gentry,SCREEN,7,9.59,1.0,0.0,0.0,0.0,0.0,12.0,8.33,0.0,0.0,0.0,0.0
Zach Gentry,SLANT,2,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
